Date,Hours,SE1,SE2,SE3,SE4,SE,TotalPowerProduction,Date,Tid (UTC),Lufttemperatur
2019-09-15,18 - 19,1213.0,1796.0,8468.0,2446.0,13923.0,16432.0,2019-09-15,18:00:00,13.5
2019-09-16,06 - 07,1132.0,1826.0,8600.0,2523.0,14081.0,15513.0,2019-09-16,06:00:00,12.0
2019-09-16,18 - 19,1215.0,1866.0,10049.0,2818.0,15948.0,15443.0,2019-09-16,18:00:00,10.8
2019-09-17,06 - 07,865.0,1684.0,9427.0,2673.0,14649.0,14781.0,2019-09-17,06:00:00,7.6
2019-09-17,18 - 19,1049.0,1815.0,9942.0,2935.0,15741.0,14978.0,2019-09-17,18:00:00,9.3
2019-09-18,06 - 07,1087.0,1654.0,9308.0,2522.0,14571.0,15069.0,2019-09-18,06:00:00,6.7
2019-09-18,18 - 19,1131.0,2034.0,9878.0,2810.0,15853.0,16394.0,2019-09-18,18:00:00,9.8
2019-09-19,06 - 07,997.0,1553.0,9394.0,2624.0,14568.0,12974.0,2019-09-19,06:00:00,6.9
2019-09-19,18 - 19,1191.0,1838.0,10126.0,2777.0,15932.0,15024.0,2019-09-19,18:00:00,9.2
2019-09-20,06 - 07,1196.0,1852.0,9721.0,2648.0,15417.0,11976.0,2019-09-20,06:00:00,7.1
2019-09-20,18 - 19,1009.0,1581.0,9438.0,2726.0,14754.0,15265.0,2019-09-20,18:00:00,11.6
2019-09-21,06 - 07,1044.0,1362.0,6990.0,1937.0,11333.0,16497.0,2019-09-21,06:00:00,11.9
2019-09-21,18 - 19,1066.0,1681.0,8178.0,2367.0,13292.0,16734.0,2019-09-21,18:00:00,15.2
2019-09-22,06 - 07,855.0,1511.0,6950.0,1861.0,11177.0,16633.0,2019-09-22,06:00:00,10.2
2019-09-22,18 - 19,1139.0,1840.0,8693.0,2345.0,14017.0,17345.0,2019-09-22,18:00:00,7.7
2019-09-23,06 - 07,1206.0,1592.0,9410.0,2474.0,14682.0,17101.0,2019-09-23,06:00:00,5.1
2019-09-23,18 - 19,1079.0,1868.0,9894.0,2704.0,15545.0,17154.0,2019-09-23,18:00:00,10.1
2019-09-24,06 - 07,1090.0,1785.0,9278.0,2640.0,14793.0,16992.0,2019-09-24,06:00:00,9.4
2019-09-24,18 - 19,1073.0,1800.0,9788.0,2838.0,15499.0,16776.0,2019-09-24,18:00:00,10.6
2019-09-25,06 - 07,973.0,1871.0,9531.0,2548.0,14923.0,17792.0,2019-09-25,06:00:00,9.2
2019-09-25,18 - 19,944.0,1707.0,10013.0,2799.0,15463.0,16374.0,2019-09-25,18:00:00,10.7
2019-09-26,06 - 07,1171.0,1898.0,9276.0,2528.0,14873.0,13391.0,2019-09-26,06:00:00,6.9
2019-09-26,18 - 19,1057.0,1709.0,9850.0,2755.0,15371.0,15021.0,2019-09-26,18:00:00,9.3
2019-09-27,06 - 07,1101.0,1800.0,9444.0,2579.0,14924.0,13737.0,2019-09-27,06:00:00,7.4
2019-09-27,18 - 19,1061.0,1603.0,9477.0,2595.0,14736.0,16242.0,2019-09-27,18:00:00,11.6
2019-09-28,06 - 07,927.0,1339.0,7302.0,1995.0,11563.0,17292.0,2019-09-28,06:00:00,13.1
2019-09-28,18 - 19,981.0,1659.0,8851.0,2533.0,14024.0,16786.0,2019-09-28,18:00:00,11.6
2019-09-29,06 - 07,1030.0,1447.0,7237.0,1963.0,11677.0,17669.0,2019-09-29,06:00:00,11.0
2019-09-29,18 - 19,1100.0,1531.0,9368.0,2500.0,14499.0,17779.0,2019-09-29,18:00:00,11.8
2019-09-30,06 - 07,971.0,1750.0,8937.0,2541.0,14199.0,17936.0,2019-09-30,06:00:00,11.0
2019-09-30,18 - 19,1025.0,1884.0,10153.0,2865.0,15927.0,17824.0,2019-09-30,18:00:00,11.1
2019-10-01,06 - 07,1016.0,1807.0,9754.0,2776.0,15353.0,18080.0,2019-10-01,06:00:00,5.0
2019-10-01,18 - 19,1037.0,1640.0,10244.0,3007.0,15928.0,18561.0,2019-10-01,18:00:00,9.1
2019-10-02,06 - 07,1055.0,1673.0,10399.0,2716.0,15843.0,19989.0,2019-10-02,06:00:00,5.5
2019-10-02,18 - 19,977.0,1932.0,11084.0,2895.0,16888.0,19763.0,2019-10-02,18:00:00,6.8
2019-10-03,06 - 07,1030.0,1958.0,10005.0,2739.0,15732.0,17575.0,2019-10-03,06:00:00,5.3
2019-10-03,18 - 19,1166.0,2038.0,11395.0,3078.0,17677.0,19143.0,2019-10-03,18:00:00,4.5
2019-10-04,06 - 07,1270.0,2209.0,10688.0,2890.0,17057.0,16571.0,2019-10-04,06:00:00,2.9
2019-10-04,18 - 19,1130.0,1979.0,11126.0,2972.0,17207.0,18955.0,2019-10-04,18:00:00,3.1
2019-10-05,06 - 07,1051.0,1947.0,9431.0,2371.0,14800.0,19225.0,2019-10-05,06:00:00,1.7
2019-10-05,18 - 19,1040.0,2034.0,10644.0,2785.0,16503.0,19195.0,2019-10-05,18:00:00,2.9
2019-10-06,06 - 07,962.0,1699.0,9173.0,2475.0,14309.0,19933.0,2019-10-06,06:00:00,2.7
2019-10-06,18 - 19,905.0,1719.0,10938.0,2855.0,16417.0,20325.0,2019-10-06,18:00:00,4.3
2019-10-07,06 - 07,1071.0,1951.0,11685.0,3290.0,17997.0,20127.0,2019-10-07,06:00:00,1.4
2019-10-07,18 - 19,1121.0,2053.0,11684.0,3267.0,18125.0,20143.0,2019-10-07,18:00:00,5.7
2019-10-08,06 - 07,1205.0,2005.0,11082.0,3036.0,17328.0,19705.0,2019-10-08,06:00:00,3.8
2019-10-08,18 - 19,1115.0,1911.0,11922.0,3249.0,18197.0,18946.0,2019-10-08,18:00:00,5.7
2019-10-09,06 - 07,1065.0,1966.0,10444.0,2898.0,16373.0,19059.0,2019-10-09,06:00:00,6.7
2019-10-09,18 - 19,1196.0,2094.0,11373.0,3106.0,17769.0,18550.0,2019-10-09,18:00:00,8.8
2019-10-10,06 - 07,1093.0,1930.0,9886.0,2706.0,15615.0,17279.0,2019-10-10,06:00:00,8.4
2019-10-10,18 - 19,1102.0,2071.0,10974.0,2925.0,17072.0,18350.0,2019-10-10,18:00:00,9.7
2019-10-11,06 - 07,1101.0,1866.0,9500.0,2648.0,15115.0,15250.0,2019-10-11,06:00:00,8.0
2019-10-11,18 - 19,1262.0,1870.0,10134.0,2861.0,16127.0,19004.0,2019-10-11,18:00:00,10.6
2019-10-12,06 - 07,1107.0,1799.0,7881.0,2093.0,12880.0,19515.0,2019-10-12,06:00:00,8.9
2019-10-12,18 - 19,1180.0,2012.0,9593.0,2529.0,15314.0,19372.0,2019-10-12,18:00:00,11.2
2019-10-13,06 - 07,1114.0,1795.0,7655.0,2055.0,12619.0,19223.0,2019-10-13,06:00:00,10.0
2019-10-13,18 - 19,1215.0,1963.0,10052.0,2748.0,15978.0,19074.0,2019-10-13,18:00:00,10.6
2019-10-14,06 - 07,1255.0,2084.0,9489.0,2684.0,15512.0,19115.0,2019-10-14,06:00:00,7.7
2019-10-14,18 - 19,1346.0,2079.0,11189.0,3051.0,17665.0,19339.0,2019-10-14,18:00:00,7.2
2019-10-15,06 - 07,1327.0,2189.0,9722.0,2664.0,15902.0,20748.0,2019-10-15,06:00:00,7.5
2019-10-15,18 - 19,1261.0,2248.0,11023.0,2991.0,17523.0,20498.0,2019-10-15,18:00:00,8.1
2019-10-16,06 - 07,1246.0,2002.0,9695.0,2629.0,15572.0,19960.0,2019-10-16,06:00:00,9.9
2019-10-16,18 - 19,1322.0,2158.0,11198.0,3113.0,17791.0,19437.0,2019-10-16,18:00:00,8.3
2019-10-17,06 - 07,1435.0,1897.0,9716.0,2669.0,15717.0,17043.0,2019-10-17,06:00:00,7.0
2019-10-17,18 - 19,1241.0,2264.0,10973.0,2954.0,17432.0,19063.0,2019-10-17,18:00:00,7.8
2019-10-18,06 - 07,1207.0,1989.0,9537.0,2628.0,15361.0,15774.0,2019-10-18,06:00:00,9.4
2019-10-18,18 - 19,1231.0,1950.0,10357.0,2788.0,16326.0,18215.0,2019-10-18,18:00:00,11.8
2019-10-19,06 - 07,1105.0,1666.0,7591.0,2007.0,12369.0,18622.0,2019-10-19,06:00:00,10.3
2019-10-19,18 - 19,1151.0,1767.0,9448.0,2687.0,15053.0,18360.0,2019-10-19,18:00:00,9.7
2019-10-20,06 - 07,1136.0,1745.0,7701.0,2025.0,12607.0,17993.0,2019-10-20,06:00:00,9.9
2019-10-20,18 - 19,1315.0,2141.0,10023.0,2684.0,16163.0,18832.0,2019-10-20,18:00:00,10.1
2019-10-21,06 - 07,1419.0,2080.0,9952.0,2654.0,16105.0,18815.0,2019-10-21,06:00:00,5.8
2019-10-21,18 - 19,1194.0,2267.0,11619.0,3121.0,18201.0,19480.0,2019-10-21,18:00:00,8.2
2019-10-22,06 - 07,1221.0,1864.0,9596.0,2718.0,15399.0,20071.0,2019-10-22,06:00:00,9.3
2019-10-22,18 - 19,1094.0,1984.0,10905.0,3050.0,17033.0,19126.0,2019-10-22,18:00:00,10.8
2019-10-23,06 - 07,1174.0,2267.0,9776.0,2689.0,15906.0,20124.0,2019-10-23,06:00:00,9.4
2019-10-23,18 - 19,1230.0,2000.0,11130.0,3049.0,17409.0,19712.0,2019-10-23,18:00:00,9.6
2019-10-24,06 - 07,1027.0,2072.0,9817.0,2835.0,15751.0,17286.0,2019-10-24,06:00:00,6.9
2019-10-24,18 - 19,1262.0,2016.0,10590.0,3178.0,17046.0,19335.0,2019-10-24,18:00:00,11.5
2019-10-25,06 - 07,1127.0,1975.0,8930.0,2625.0,14657.0,15393.0,2019-10-25,06:00:00,11.4
2019-10-25,18 - 19,1094.0,1807.0,10412.0,3012.0,16325.0,20517.0,2019-10-25,18:00:00,9.2
2019-10-26,06 - 07,1057.0,1780.0,8218.0,2150.0,13205.0,18709.0,2019-10-26,06:00:00,4.9
2019-10-26,18 - 19,1151.0,1713.0,10589.0,2787.0,16240.0,20446.0,2019-10-26,18:00:00,5.2
2019-10-27,06 - 07,1141.0,1896.0,8727.0,1944.0,13708.0,19717.0,2019-10-27,06:00:00,4.4
2019-10-27,18 - 19,1302.0,1976.0,11058.0,2880.0,17216.0,19299.0,2019-10-27,18:00:00,4.2
2019-10-28,06 - 07,1351.0,1854.0,10903.0,2793.0,16901.0,19664.0,2019-10-28,06:00:00,0.6
2019-10-28,18 - 19,1339.0,2013.0,12441.0,3230.0,19023.0,19896.0,2019-10-28,18:00:00,2.6
2019-10-29,06 - 07,1453.0,1941.0,11395.0,3183.0,17972.0,18809.0,2019-10-29,06:00:00,1.3
2019-10-29,18 - 19,1464.0,2130.0,12076.0,3381.0,19051.0,19585.0,2019-10-29,18:00:00,3.5
2019-10-30,06 - 07,1468.0,2153.0,11704.0,3487.0,18812.0,18737.0,2019-10-30,06:00:00,0.3
2019-10-30,18 - 19,1154.0,2342.0,12385.0,3420.0,19301.0,18562.0,2019-10-30,18:00:00,3.3
2019-10-31,06 - 07,1341.0,1964.0,11127.0,2930.0,17362.0,16779.0,2019-10-31,06:00:00,1.9
2019-10-31,18 - 19,1428.0,1915.0,11828.0,3223.0,18394.0,18942.0,2019-10-31,18:00:00,4.5
2019-11-01,06 - 07,1300.0,2245.0,11088.0,2896.0,17529.0,16987.0,2019-11-01,06:00:00,0.9
2019-11-01,18 - 19,1449.0,2103.0,11640.0,3203.0,18395.0,19302.0,2019-11-01,18:00:00,5.0
2019-11-02,06 - 07,1213.0,1794.0,9154.0,2401.0,14562.0,20138.0,2019-11-02,06:00:00,5.9
2019-11-02,18 - 19,1283.0,2028.0,10857.0,2871.0,17039.0,19563.0,2019-11-02,18:00:00,5.7
2019-11-03,06 - 07,1037.0,1784.0,8907.0,2174.0,13902.0,18638.0,2019-11-03,06:00:00,2.2
2019-11-03,18 - 19,1225.0,2205.0,11598.0,2898.0,17926.0,18904.0,2019-11-03,18:00:00,3.0
2019-11-04,06 - 07,1421.0,2300.0,11292.0,2791.0,17804.0,18571.0,2019-11-04,06:00:00,1.2
2019-11-04,18 - 19,1407.0,2317.0,12934.0,3386.0,20044.0,18504.0,2019-11-04,18:00:00,1.7
2019-11-05,06 - 07,1643.0,2294.0,11828.0,3240.0,19005.0,18519.0,2019-11-05,06:00:00,0.0
2019-11-05,18 - 19,1550.0,2342.0,13201.0,3716.0,20809.0,18098.0,2019-11-05,18:00:00,0.2
2019-11-06,06 - 07,1447.0,2396.0,12513.0,3412.0,19768.0,17862.0,2019-11-06,06:00:00,-0.3
2019-11-06,18 - 19,1383.0,2352.0,13460.0,3623.0,20818.0,17497.0,2019-11-06,18:00:00,0.1
2019-11-07,06 - 07,1338.0,2264.0,12223.0,3282.0,19107.0,16249.0,2019-11-07,06:00:00,-0.7
2019-11-07,18 - 19,1442.0,2274.0,13153.0,3574.0,20443.0,16623.0,2019-11-07,18:00:00,2.5
2019-11-08,06 - 07,1423.0,2326.0,11605.0,3005.0,18359.0,14942.0,2019-11-08,06:00:00,3.2
2019-11-08,18 - 19,1456.0,2404.0,12319.0,3274.0,19453.0,17414.0,2019-11-08,18:00:00,7.8
2019-11-09,06 - 07,1396.0,2189.0,9448.0,2428.0,15461.0,19483.0,2019-11-09,06:00:00,4.1
2019-11-09,18 - 19,1551.0,2419.0,11972.0,3075.0,19017.0,18642.0,2019-11-09,18:00:00,3.3
2019-11-10,06 - 07,1439.0,2092.0,9659.0,2386.0,15576.0,18302.0,2019-11-10,06:00:00,3.1
2019-11-10,18 - 19,1452.0,2288.0,12436.0,3252.0,19428.0,18594.0,2019-11-10,18:00:00,-1.2
2019-11-11,06 - 07,1319.0,2360.0,12042.0,3031.0,18752.0,18409.0,2019-11-11,06:00:00,-1.5
2019-11-11,18 - 19,1319.0,2509.0,12801.0,3579.0,20208.0,18245.0,2019-11-11,18:00:00,4.5
2019-11-12,06 - 07,1485.0,2157.0,10965.0,3134.0,17741.0,17976.0,2019-11-12,06:00:00,5.9
2019-11-12,18 - 19,1475.0,2396.0,12443.0,3588.0,19902.0,18919.0,2019-11-12,18:00:00,6.1
2019-11-13,06 - 07,1386.0,2243.0,11329.0,3102.0,18060.0,18939.0,2019-11-13,06:00:00,5.3
2019-11-13,18 - 19,1358.0,2194.0,12457.0,3560.0,19569.0,18262.0,2019-11-13,18:00:00,5.4
2019-11-14,06 - 07,1361.0,2162.0,11202.0,3210.0,17935.0,15140.0,2019-11-14,06:00:00,3.9
2019-11-14,18 - 19,1406.0,2297.0,12489.0,3505.0,19697.0,18854.0,2019-11-14,18:00:00,4.2
2019-11-15,06 - 07,1348.0,2293.0,10923.0,2965.0,17529.0,14895.0,2019-11-15,06:00:00,3.8
2019-11-15,18 - 19,1328.0,2342.0,11950.0,3328.0,18948.0,18510.0,2019-11-15,18:00:00,2.5
2019-11-16,06 - 07,1352.0,2152.0,8861.0,2514.0,14879.0,18481.0,2019-11-16,06:00:00,5.8
2019-11-16,18 - 19,1361.0,2180.0,10825.0,2938.0,17304.0,20016.0,2019-11-16,18:00:00,7.0
2019-11-17,06 - 07,1400.0,2148.0,8424.0,2476.0,14448.0,19422.0,2019-11-17,06:00:00,7.4
2019-11-17,18 - 19,1364.0,2324.0,10971.0,3173.0,17832.0,18796.0,2019-11-17,18:00:00,7.0
2019-11-18,06 - 07,1351.0,2352.0,10460.0,2873.0,17036.0,17721.0,2019-11-18,06:00:00,5.5
2019-11-18,18 - 19,1399.0,2599.0,11633.0,3431.0,19062.0,18584.0,2019-11-18,18:00:00,8.5
2019-11-19,06 - 07,1440.0,2113.0,9962.0,2986.0,16501.0,19224.0,2019-11-19,06:00:00,8.0
2019-11-19,18 - 19,1289.0,2119.0,11968.0,3451.0,18827.0,19775.0,2019-11-19,18:00:00,6.7
2019-11-20,06 - 07,1284.0,2071.0,10655.0,3069.0,17079.0,19833.0,2019-11-20,06:00:00,7.2
2019-11-20,18 - 19,1363.0,2198.0,11923.0,3353.0,18837.0,19320.0,2019-11-20,18:00:00,6.8
2019-11-21,06 - 07,1253.0,1607.0,10340.0,2974.0,16174.0,16768.0,2019-11-21,06:00:00,7.0
2019-11-21,18 - 19,1192.0,2187.0,12238.0,3511.0,19128.0,18032.0,2019-11-21,18:00:00,6.5
2019-11-22,06 - 07,1315.0,2000.0,10554.0,3064.0,16933.0,15436.0,2019-11-22,06:00:00,5.7
2019-11-22,18 - 19,1220.0,1908.0,11931.0,3124.0,18183.0,17354.0,2019-11-22,18:00:00,4.7
2019-11-23,06 - 07,1130.0,1912.0,9040.0,2324.0,14406.0,17767.0,2019-11-23,06:00:00,4.4
2019-11-23,18 - 19,1356.0,1975.0,11107.0,2986.0,17424.0,18714.0,2019-11-23,18:00:00,3.8
2019-11-24,06 - 07,1234.0,1812.0,9079.0,2366.0,14491.0,19305.0,2019-11-24,06:00:00,3.7
2019-11-24,18 - 19,1375.0,2232.0,11860.0,3158.0,18625.0,19198.0,2019-11-24,18:00:00,3.6
2019-11-25,06 - 07,1379.0,2158.0,11324.0,3018.0,17879.0,19159.0,2019-11-25,06:00:00,3.5
2019-11-25,18 - 19,1328.0,2180.0,12921.0,3551.0,19980.0,17882.0,2019-11-25,18:00:00,3.8
2019-11-26,06 - 07,1320.0,2125.0,11247.0,3123.0,17815.0,18262.0,2019-11-26,06:00:00,3.7
2019-11-26,18 - 19,1233.0,2223.0,12529.0,3512.0,19497.0,19098.0,2019-11-26,18:00:00,5.7
2019-11-27,06 - 07,1467.0,2195.0,10780.0,2956.0,17398.0,19363.0,2019-11-27,06:00:00,6.5
2019-11-27,18 - 19,1537.0,2481.0,12521.0,3479.0,20018.0,19122.0,2019-11-27,18:00:00,5.9
2019-11-28,06 - 07,1505.0,2588.0,10946.0,2999.0,18038.0,15964.0,2019-11-28,06:00:00,6.1
2019-11-28,18 - 19,1517.0,2570.0,12187.0,3325.0,19599.0,17265.0,2019-11-28,18:00:00,7.5
2019-11-29,06 - 07,1526.0,2325.0,11708.0,3075.0,18634.0,15851.0,2019-11-29,06:00:00,0.0
2019-11-29,18 - 19,1248.0,2419.0,13170.0,3677.0,20514.0,17435.0,2019-11-29,18:00:00,-2.9
2019-11-30,06 - 07,1193.0,2160.0,11033.0,2921.0,17307.0,19458.0,2019-11-30,06:00:00,-2.6
2019-11-30,18 - 19,1393.0,2246.0,12965.0,3588.0,20192.0,20023.0,2019-11-30,18:00:00,-2.2
2019-12-01,06 - 07,1308.0,1977.0,10943.0,3026.0,17254.0,19890.0,2019-12-01,06:00:00,-2.4
2019-12-01,18 - 19,1364.0,2227.0,13116.0,3425.0,20132.0,20291.0,2019-12-01,18:00:00,-1.1
2019-12-02,06 - 07,1296.0,2326.0,13366.0,3318.0,20306.0,19046.0,2019-12-02,06:00:00,-3.2
2019-12-02,18 - 19,1291.0,2434.0,14690.0,3907.0,22322.0,19090.0,2019-12-02,18:00:00,-2.5
2019-12-03,06 - 07,1432.0,2166.0,13424.0,3624.0,20646.0,19031.0,2019-12-03,06:00:00,-3.6
2019-12-03,18 - 19,1228.0,2177.0,13861.0,3675.0,20941.0,19244.0,2019-12-03,18:00:00,1.6
2019-12-04,06 - 07,1146.0,2158.0,12142.0,3149.0,18595.0,19953.0,2019-12-04,06:00:00,3.4
2019-12-04,18 - 19,1245.0,1882.0,13262.0,3632.0,20021.0,19817.0,2019-12-04,18:00:00,4.5
2019-12-05,06 - 07,1269.0,1937.0,11595.0,3314.0,18115.0,16036.0,2019-12-05,06:00:00,5.4
2019-12-05,18 - 19,1221.0,2058.0,12798.0,3669.0,19746.0,17928.0,2019-12-05,18:00:00,6.7
2019-12-06,06 - 07,1430.0,2051.0,11000.0,3271.0,17752.0,14541.0,2019-12-06,06:00:00,5.1
2019-12-06,18 - 19,1312.0,2035.0,12064.0,3487.0,18898.0,20450.0,2019-12-06,18:00:00,6.7
2019-12-07,06 - 07,1245.0,1992.0,8936.0,2621.0,14794.0,21520.0,2019-12-07,06:00:00,6.7
2019-12-07,18 - 19,1232.0,1982.0,11879.0,3296.0,18389.0,20739.0,2019-12-07,18:00:00,2.0
2019-12-08,06 - 07,1415.0,2146.0,9945.0,2527.0,16033.0,20739.0,2019-12-08,06:00:00,-0.1
2019-12-08,18 - 19,1218.0,2052.0,11772.0,3262.0,18304.0,20122.0,2019-12-08,18:00:00,7.1
2019-12-09,06 - 07,1783.0,2201.0,11045.0,3130.0,18159.0,20062.0,2019-12-09,06:00:00,6.2
2019-12-09,18 - 19,1503.0,2130.0,12754.0,3566.0,19953.0,20737.0,2019-12-09,18:00:00,5.8
2019-12-10,06 - 07,1624.0,2457.0,12830.0,3677.0,20588.0,20306.0,2019-12-10,06:00:00,-3.7
2019-12-10,18 - 19,1562.0,2054.0,14168.0,3892.0,21676.0,21085.0,2019-12-10,18:00:00,-3.3
2019-12-11,06 - 07,1439.0,2129.0,12245.0,3451.0,19264.0,20426.0,2019-12-11,06:00:00,2.9
2019-12-11,18 - 19,1283.0,2180.0,13300.0,3866.0,20629.0,20772.0,2019-12-11,18:00:00,4.0
2019-12-12,06 - 07,1179.0,2046.0,11752.0,3395.0,18372.0,17480.0,2019-12-12,06:00:00,3.6
2019-12-12,18 - 19,1194.0,2126.0,13493.0,3781.0,20594.0,19709.0,2019-12-12,18:00:00,2.4
2019-12-13,06 - 07,1414.0,2306.0,12092.0,3372.0,19184.0,14899.0,2019-12-13,06:00:00,3.3
2019-12-13,18 - 19,1304.0,2156.0,12580.0,3695.0,19735.0,20501.0,2019-12-13,18:00:00,4.1
2019-12-14,06 - 07,1380.0,1906.0,9663.0,2704.0,15653.0,20397.0,2019-12-14,06:00:00,3.9
2019-12-14,18 - 19,1465.0,2351.0,11907.0,3442.0,19165.0,19768.0,2019-12-14,18:00:00,4.2
2019-12-15,06 - 07,1226.0,1955.0,9375.0,2729.0,15285.0,19445.0,2019-12-15,06:00:00,4.5
2019-12-15,18 - 19,1384.0,2378.0,12153.0,3529.0,19444.0,19433.0,2019-12-15,18:00:00,3.7
2019-12-16,06 - 07,1343.0,2122.0,11345.0,3252.0,18062.0,19507.0,2019-12-16,06:00:00,2.7
2019-12-16,18 - 19,1392.0,2485.0,12948.0,3690.0,20515.0,18832.0,2019-12-16,18:00:00,4.8
2019-12-17,06 - 07,1356.0,2045.0,11213.0,3158.0,17772.0,19095.0,2019-12-17,06:00:00,4.0
2019-12-17,18 - 19,1437.0,2347.0,12722.0,3492.0,19998.0,18885.0,2019-12-17,18:00:00,3.7
2019-12-18,06 - 07,1539.0,2472.0,11102.0,2936.0,18049.0,19183.0,2019-12-18,06:00:00,4.2
2019-12-18,18 - 19,1533.0,2190.0,12989.0,3518.0,20230.0,18898.0,2019-12-18,18:00:00,1.1
2019-12-19,06 - 07,1609.0,2133.0,11750.0,3252.0,18744.0,16403.0,2019-12-19,06:00:00,-1.4
2019-12-19,18 - 19,1686.0,1907.0,12793.0,3517.0,19903.0,17701.0,2019-12-19,18:00:00,2.8
2019-12-20,06 - 07,1506.0,2262.0,10614.0,2977.0,17359.0,14800.0,2019-12-20,06:00:00,5.5
2019-12-20,18 - 19,1528.0,2136.0,11588.0,3347.0,18599.0,17899.0,2019-12-20,18:00:00,5.0
2019-12-21,06 - 07,1284.0,1911.0,8794.0,2328.0,14317.0,19706.0,2019-12-21,06:00:00,5.8
2019-12-21,18 - 19,1340.0,2126.0,10904.0,3113.0,17483.0,20286.0,2019-12-21,18:00:00,5.6
2019-12-22,06 - 07,1319.0,1894.0,8612.0,2295.0,14120.0,19068.0,2019-12-22,06:00:00,4.7
2019-12-22,18 - 19,1383.0,2238.0,11170.0,3148.0,17939.0,18735.0,2019-12-22,18:00:00,5.2
2019-12-23,06 - 07,1202.0,1858.0,9648.0,2509.0,15217.0,16947.0,2019-12-23,06:00:00,5.3
2019-12-23,18 - 19,1351.0,2232.0,11761.0,3178.0,18522.0,17962.0,2019-12-23,18:00:00,4.9
2019-12-24,06 - 07,1189.0,1836.0,8992.0,2320.0,14337.0,15205.0,2019-12-24,06:00:00,3.7
2019-12-24,18 - 19,1223.0,2169.0,9869.0,2713.0,15974.0,15376.0,2019-12-24,18:00:00,3.6
2019-12-25,06 - 07,1257.0,1966.0,8890.0,2369.0,14482.0,14835.0,2019-12-25,06:00:00,4.0
2019-12-25,18 - 19,1284.0,2278.0,10888.0,2976.0,17426.0,15442.0,2019-12-25,18:00:00,3.1
2019-12-26,06 - 07,1261.0,2087.0,9488.0,2503.0,15339.0,12979.0,2019-12-26,06:00:00,1.0
2019-12-26,18 - 19,1349.0,2422.0,11794.0,3257.0,18822.0,16584.0,2019-12-26,18:00:00,0.0
2019-12-27,06 - 07,1135.0,2051.0,10606.0,2893.0,16685.0,14986.0,2019-12-27,06:00:00,-0.5
2019-12-27,18 - 19,1483.0,2553.0,12899.0,3568.0,20503.0,18735.0,2019-12-27,18:00:00,-1.5
2019-12-28,06 - 07,1045.0,2089.0,10782.0,2992.0,16908.0,18163.0,2019-12-28,06:00:00,-2.8
2019-12-28,18 - 19,1364.0,2343.0,12519.0,3705.0,19931.0,19089.0,2019-12-28,18:00:00,-1.7
2019-12-29,06 - 07,1340.0,1963.0,9615.0,2737.0,15655.0,19082.0,2019-12-29,06:00:00,0.4
2019-12-29,18 - 19,1149.0,1840.0,11212.0,3471.0,17672.0,20761.0,2019-12-29,18:00:00,5.4
2019-12-30,06 - 07,974.0,1776.0,9434.0,2896.0,15080.0,20294.0,2019-12-30,06:00:00,8.1
2019-12-30,18 - 19,1221.0,2164.0,11169.0,3439.0,17993.0,20720.0,2019-12-30,18:00:00,8.4
2019-12-31,06 - 07,1231.0,1723.0,8822.0,2538.0,14314.0,17392.0,2019-12-31,06:00:00,4.7
2019-12-31,18 - 19,1235.0,2007.0,11478.0,3228.0,17948.0,19958.0,2019-12-31,18:00:00,2.9
2020-01-01,06 - 07,892.0,1820.0,9160.0,2581.0,14453.0,14794.0,2020-01-01,06:00:00,1.9
2020-01-01,18 - 19,1136.0,1942.0,11371.0,3283.0,17732.0,18185.0,2020-01-01,18:00:00,5.0
2020-01-02,06 - 07,1105.0,1919.0,10116.0,3177.0,16317.0,15590.0,2020-01-02,06:00:00,5.6
2020-01-02,18 - 19,1042.0,2097.0,12132.0,3845.0,19116.0,19910.0,2020-01-02,18:00:00,5.9
2020-01-03,06 - 07,1105.0,1836.0,10130.0,3077.0,16148.0,16044.0,2020-01-03,06:00:00,5.7
2020-01-03,18 - 19,1125.0,2151.0,12333.0,3672.0,19281.0,19234.0,2020-01-03,18:00:00,4.3
2020-01-04,06 - 07,991.0,2046.0,10221.0,2822.0,16080.0,15125.0,2020-01-04,06:00:00,2.3
2020-01-04,18 - 19,1282.0,2157.0,12530.0,3475.0,19444.0,18704.0,2020-01-04,18:00:00,1.8
2020-01-05,06 - 07,1381.0,2073.0,10726.0,2853.0,17033.0,15320.0,2020-01-05,06:00:00,-1.1
2020-01-05,18 - 19,1186.0,2220.0,12368.0,3518.0,19292.0,19223.0,2020-01-05,18:00:00,1.0
2020-01-06,06 - 07,1183.0,1764.0,9732.0,2778.0,15457.0,16373.0,2020-01-06,06:00:00,4.6
2020-01-06,18 - 19,1320.0,2066.0,11778.0,3419.0,18583.0,20168.0,2020-01-06,18:00:00,5.6
2020-01-07,06 - 07,1486.0,1796.0,11007.0,3275.0,17564.0,16824.0,2020-01-07,06:00:00,5.5
2020-01-07,18 - 19,1061.0,1883.0,12688.0,3706.0,19338.0,20138.0,2020-01-07,18:00:00,5.2
2020-01-08,06 - 07,1222.0,1835.0,11124.0,3311.0,17492.0,17036.0,2020-01-08,06:00:00,6.3
2020-01-08,18 - 19,1141.0,2058.0,12992.0,3736.0,19927.0,20235.0,2020-01-08,18:00:00,5.6
2020-01-09,06 - 07,1178.0,2153.0,11668.0,3524.0,18523.0,16368.0,2020-01-09,06:00:00,4.2
