Date,Hours,SE1,SE2,SE3,SE4,SE,TotalPowerProduction
20-04-2017,04 - 05,922.0,1891.0,9114.0,2735.0,14662.0,16229.0
20-04-2017,05 - 06,1099.0,2040.0,9437.0,2920.0,15496.0,17064.0
20-04-2017,06 - 07,1199.0,1987.0,10360.0,3194.0,16740.0,18264.0
20-04-2017,07 - 08,1071.0,1986.0,11294.0,3486.0,17837.0,18122.0
20-04-2017,08 - 09,1019.0,2075.0,11523.0,3523.0,18140.0,17951.0
20-04-2017,09 - 10,1034.0,2108.0,11489.0,3364.0,17995.0,17940.0
20-04-2017,10 - 11,1062.0,2001.0,11371.0,3364.0,17797.0,17791.0
20-04-2017,11 - 12,1144.0,1962.0,11298.0,3413.0,17816.0,17619.0
20-04-2017,12 - 13,1172.0,1978.0,11254.0,3372.0,17776.0,17316.0
20-04-2017,13 - 14,1166.0,2113.0,11237.0,3362.0,17878.0,17155.0
20-04-2017,14 - 15,1134.0,2060.0,11192.0,3335.0,17722.0,17057.0
20-04-2017,15 - 16,1112.0,1996.0,11124.0,3363.0,17595.0,16977.0
20-04-2017,16 - 17,1127.0,2078.0,11028.0,3332.0,17565.0,17183.0
20-04-2017,17 - 18,1090.0,1895.0,11187.0,3458.0,17630.0,17327.0
20-04-2017,18 - 19,1170.0,1920.0,11037.0,3362.0,17489.0,17246.0
20-04-2017,19 - 20,1129.0,2082.0,10824.0,3264.0,17299.0,17454.0
20-04-2017,20 - 21,1068.0,2012.0,10871.0,3228.0,17178.0,17277.0
20-04-2017,21 - 22,1085.0,2009.0,10488.0,3161.0,16744.0,16969.0
20-04-2017,22 - 23,1120.0,1954.0,9846.0,2842.0,15762.0,16512.0
20-04-2017,23 - 00,945.0,1913.0,9150.0,2614.0,14621.0,15770.0
21-04-2017,00 - 01,1046.0,1931.0,8876.0,2504.0,14358.0,15468.0
21-04-2017,01 - 02,1085.0,1836.0,8650.0,2411.0,13982.0,15284.0
21-04-2017,02 - 03,1029.0,1916.0,8529.0,2411.0,13885.0,15233.0
21-04-2017,03 - 04,981.0,1822.0,8616.0,2403.0,13822.0,15298.0
21-04-2017,04 - 05,1046.0,1765.0,8827.0,2481.0,14119.0,16207.0
21-04-2017,05 - 06,1135.0,1841.0,9148.0,2665.0,14789.0,16793.0
21-04-2017,06 - 07,1035.0,2012.0,10205.0,3034.0,16286.0,17036.0
21-04-2017,07 - 08,1147.0,2126.0,11166.0,3375.0,17814.0,17128.0
21-04-2017,08 - 09,1235.0,1960.0,11327.0,3407.0,17928.0,16759.0
21-04-2017,09 - 10,1232.0,2012.0,11149.0,3363.0,17755.0,16388.0
21-04-2017,10 - 11,1127.0,2069.0,10913.0,3414.0,17522.0,16199.0
21-04-2017,11 - 12,1029.0,1915.0,10769.0,3381.0,17094.0,15857.0
21-04-2017,12 - 13,1091.0,1975.0,10532.0,3271.0,16869.0,15632.0
21-04-2017,13 - 14,1117.0,1812.0,10345.0,3229.0,16502.0,15432.0
21-04-2017,14 - 15,1137.0,1884.0,10247.0,3135.0,16403.0,15574.0
21-04-2017,15 - 16,1035.0,1810.0,10166.0,3201.0,16212.0,15699.0
21-04-2017,16 - 17,1049.0,1868.0,10068.0,3133.0,16117.0,15363.0
21-04-2017,17 - 18,1032.0,1887.0,10103.0,3140.0,16161.0,15513.0
21-04-2017,18 - 19,1038.0,1862.0,10250.0,3099.0,16248.0,15663.0
21-04-2017,19 - 20,1041.0,1809.0,10250.0,3038.0,16137.0,15781.0
21-04-2017,20 - 21,1042.0,1866.0,10406.0,2984.0,16298.0,16003.0
21-04-2017,21 - 22,1014.0,1888.0,10215.0,2923.0,16040.0,15801.0
21-04-2017,22 - 23,985.0,1780.0,10126.0,2765.0,15655.0,15246.0
21-04-2017,23 - 00,1075.0,1678.0,9658.0,2625.0,15035.0,14682.0
22-04-2017,00 - 01,992.0,1705.0,9159.0,2590.0,14446.0,14551.0
22-04-2017,01 - 02,983.0,1687.0,9093.0,2518.0,14280.0,14575.0
22-04-2017,02 - 03,1021.0,1646.0,9040.0,2471.0,14178.0,14665.0
22-04-2017,03 - 04,994.0,1701.0,8992.0,2503.0,14190.0,15051.0
22-04-2017,04 - 05,985.0,1715.0,9013.0,2526.0,14238.0,15904.0
22-04-2017,05 - 06,1005.0,1665.0,8941.0,2543.0,14154.0,17109.0
22-04-2017,06 - 07,1046.0,1679.0,9070.0,2611.0,14406.0,18003.0
22-04-2017,07 - 08,1107.0,1709.0,9309.0,2699.0,14823.0,18000.0
22-04-2017,08 - 09,1066.0,1775.0,9535.0,2675.0,15051.0,17892.0
22-04-2017,09 - 10,1099.0,1864.0,9846.0,2703.0,15512.0,17958.0
22-04-2017,10 - 11,1114.0,1888.0,9842.0,2710.0,15554.0,17928.0
22-04-2017,11 - 12,1108.0,1862.0,9830.0,2704.0,15504.0,17599.0
22-04-2017,12 - 13,1037.0,1889.0,9790.0,2631.0,15347.0,17565.0
22-04-2017,13 - 14,1031.0,1878.0,9713.0,2549.0,15171.0,17803.0
22-04-2017,14 - 15,1056.0,1888.0,9510.0,2424.0,14878.0,17903.0
22-04-2017,15 - 16,1039.0,1886.0,9524.0,2408.0,14856.0,17852.0
22-04-2017,16 - 17,1108.0,1942.0,9597.0,2434.0,15082.0,17924.0
22-04-2017,17 - 18,1079.0,1994.0,9664.0,2514.0,15252.0,17767.0
22-04-2017,18 - 19,1090.0,1979.0,9590.0,2500.0,15159.0,17878.0
22-04-2017,19 - 20,1128.0,1954.0,9631.0,2589.0,15301.0,18273.0
22-04-2017,20 - 21,1037.0,1873.0,9856.0,2832.0,15597.0,18527.0
22-04-2017,21 - 22,978.0,1880.0,9905.0,2892.0,15654.0,17997.0
22-04-2017,22 - 23,1074.0,1849.0,9561.0,2672.0,15155.0,17464.0
22-04-2017,23 - 00,1028.0,1795.0,9252.0,2449.0,14524.0,16640.0
23-04-2017,00 - 01,964.0,1806.0,9089.0,2291.0,14150.0,16228.0
23-04-2017,01 - 02,996.0,1827.0,9032.0,2271.0,14126.0,16056.0
23-04-2017,02 - 03,1007.0,1850.0,8998.0,2285.0,14140.0,16059.0
23-04-2017,03 - 04,1032.0,1875.0,9062.0,2303.0,14272.0,16146.0
23-04-2017,04 - 05,1053.0,1745.0,9196.0,2383.0,14376.0,17194.0
23-04-2017,05 - 06,1054.0,1697.0,8956.0,2405.0,14112.0,18351.0
23-04-2017,06 - 07,1032.0,1684.0,9065.0,2428.0,14209.0,19196.0
23-04-2017,07 - 08,916.0,1910.0,9309.0,2529.0,14664.0,19167.0
23-04-2017,08 - 09,1036.0,1914.0,9492.0,2642.0,15084.0,19023.0
23-04-2017,09 - 10,1079.0,1880.0,9728.0,2794.0,15480.0,18955.0
23-04-2017,10 - 11,1016.0,1971.0,9794.0,2722.0,15503.0,19169.0
23-04-2017,11 - 12,1017.0,1977.0,9795.0,2683.0,15472.0,19194.0
23-04-2017,12 - 13,1083.0,1888.0,9699.0,2585.0,15256.0,19193.0
23-04-2017,13 - 14,1072.0,1891.0,9542.0,2551.0,15056.0,19137.0
23-04-2017,14 - 15,986.0,2048.0,9478.0,2507.0,15018.0,19009.0
23-04-2017,15 - 16,1038.0,1805.0,9359.0,2568.0,14770.0,19036.0
23-04-2017,16 - 17,1077.0,1879.0,9376.0,2622.0,14953.0,19038.0
23-04-2017,17 - 18,1102.0,1905.0,9481.0,2694.0,15182.0,18845.0
23-04-2017,18 - 19,1139.0,1858.0,9782.0,2670.0,15449.0,18583.0
23-04-2017,19 - 20,1172.0,1840.0,9797.0,2729.0,15538.0,18458.0
23-04-2017,20 - 21,1315.0,1876.0,10079.0,2924.0,16194.0,18446.0
23-04-2017,21 - 22,1176.0,1802.0,10147.0,2921.0,16046.0,17955.0
23-04-2017,22 - 23,1144.0,1702.0,9578.0,2654.0,15078.0,17051.0
23-04-2017,23 - 00,1160.0,1859.0,9278.0,2453.0,14749.0,16483.0
24-04-2017,00 - 01,1062.0,1741.0,9206.0,2361.0,14371.0,16142.0
24-04-2017,01 - 02,1041.0,1646.0,9156.0,2330.0,14173.0,16062.0
24-04-2017,02 - 03,1027.0,1657.0,9110.0,2371.0,14166.0,15923.0
24-04-2017,03 - 04,1001.0,1667.0,9201.0,2390.0,14260.0,16154.0
24-04-2017,04 - 05,1022.0,1720.0,9438.0,2415.0,14595.0,16534.0
24-04-2017,05 - 06,1032.0,1820.0,9648.0,2469.0,14970.0,17491.0
24-04-2017,06 - 07,1127.0,1871.0,10664.0,2840.0,16501.0,18392.0
24-04-2017,07 - 08,1083.0,1996.0,11373.0,3336.0,17788.0,18484.0
24-04-2017,08 - 09,1339.0,2035.0,11468.0,3505.0,18347.0,18508.0
24-04-2017,09 - 10,1258.0,1907.0,11414.0,3425.0,18003.0,18535.0
24-04-2017,10 - 11,1171.0,1695.0,11436.0,3399.0,17701.0,18446.0
24-04-2017,11 - 12,1193.0,1677.0,11224.0,3516.0,17611.0,18213.0
24-04-2017,12 - 13,1203.0,1703.0,11294.0,3473.0,17673.0,18034.0
24-04-2017,13 - 14,1139.0,1667.0,11315.0,3434.0,17555.0,17841.0
24-04-2017,14 - 15,1138.0,1646.0,11240.0,3411.0,17435.0,17895.0
24-04-2017,15 - 16,1126.0,1565.0,11317.0,3387.0,17396.0,18034.0
24-04-2017,16 - 17,1078.0,1525.0,11485.0,3301.0,17389.0,18137.0
24-04-2017,17 - 18,1146.0,1658.0,11537.0,3268.0,17609.0,18004.0
24-04-2017,18 - 19,1113.0,1779.0,11522.0,3201.0,17616.0,17858.0
24-04-2017,19 - 20,1093.0,1679.0,11478.0,3159.0,17408.0,17545.0
24-04-2017,20 - 21,1055.0,1749.0,11491.0,3179.0,17474.0,17747.0
24-04-2017,21 - 22,1100.0,1748.0,11281.0,3255.0,17384.0,17399.0
24-04-2017,22 - 23,1056.0,1681.0,10597.0,3140.0,16474.0,16329.0
24-04-2017,23 - 00,1124.0,1646.0,10142.0,2981.0,15893.0,14796.0
25-04-2017,00 - 01,1083.0,1549.0,9588.0,2911.0,15132.0,14516.0
25-04-2017,01 - 02,1118.0,1625.0,9516.0,2867.0,15126.0,14498.0
25-04-2017,02 - 03,1083.0,1652.0,9574.0,2833.0,15142.0,14528.0
25-04-2017,03 - 04,1082.0,1625.0,9656.0,2815.0,15178.0,14678.0
25-04-2017,04 - 05,1053.0,1664.0,9658.0,2887.0,15263.0,14807.0
25-04-2017,05 - 06,1211.0,1701.0,10023.0,3016.0,15951.0,15159.0
25-04-2017,06 - 07,1054.0,1832.0,11118.0,3411.0,17414.0,15819.0
25-04-2017,07 - 08,1150.0,1998.0,12090.0,3698.0,18935.0,16191.0
25-04-2017,08 - 09,1205.0,1961.0,12426.0,3639.0,19232.0,16717.0
25-04-2017,09 - 10,1117.0,1893.0,12428.0,3505.0,18943.0,17145.0
25-04-2017,10 - 11,1084.0,1855.0,12626.0,3467.0,19031.0,17417.0
25-04-2017,11 - 12,1239.0,1722.0,12388.0,3398.0,18746.0,17328.0
25-04-2017,12 - 13,1126.0,1696.0,12077.0,3283.0,18182.0,17145.0
25-04-2017,13 - 14,1089.0,1664.0,11815.0,3233.0,17800.0,17146.0
25-04-2017,14 - 15,1139.0,1747.0,11659.0,3107.0,17652.0,17292.0
25-04-2017,15 - 16,1043.0,1727.0,11616.0,3128.0,17515.0,17252.0
25-04-2017,16 - 17,1007.0,1876.0,11555.0,3034.0,17472.0,17664.0
25-04-2017,17 - 18,1054.0,1995.0,11675.0,3043.0,17767.0,18042.0
25-04-2017,18 - 19,1190.0,1876.0,11643.0,3105.0,17813.0,17946.0
25-04-2017,19 - 20,1078.0,1835.0,11642.0,3097.0,17651.0,18062.0
25-04-2017,20 - 21,1127.0,1796.0,11678.0,3112.0,17713.0,17916.0
25-04-2017,21 - 22,1234.0,1885.0,11419.0,3076.0,17613.0,17472.0
25-04-2017,22 - 23,1226.0,1706.0,10705.0,2907.0,16544.0,16904.0
25-04-2017,23 - 00,1136.0,1689.0,10012.0,2734.0,15571.0,15932.0
26-04-2017,00 - 01,1030.0,1633.0,9609.0,2638.0,14910.0,15548.0
26-04-2017,01 - 02,1028.0,1683.0,9503.0,2618.0,14832.0,15340.0
26-04-2017,02 - 03,1013.0,1706.0,9401.0,2654.0,14773.0,15141.0
26-04-2017,03 - 04,1027.0,1778.0,9387.0,2657.0,14849.0,14908.0
26-04-2017,04 - 05,1005.0,1843.0,9631.0,2705.0,15184.0,14958.0
26-04-2017,05 - 06,1096.0,1824.0,9848.0,2818.0,15587.0,15044.0
26-04-2017,06 - 07,1008.0,1940.0,10953.0,3120.0,17021.0,15083.0
26-04-2017,07 - 08,1337.0,2040.0,11950.0,3431.0,18757.0,15815.0
26-04-2017,08 - 09,1156.0,2042.0,12124.0,3410.0,18732.0,16544.0
26-04-2017,09 - 10,1142.0,2069.0,12051.0,3356.0,18617.0,16668.0
26-04-2017,10 - 11,1076.0,2104.0,11853.0,3398.0,18430.0,16721.0
26-04-2017,11 - 12,1074.0,1874.0,11837.0,3367.0,18152.0,16579.0
26-04-2017,12 - 13,1099.0,1910.0,11529.0,3307.0,17846.0,16597.0
26-04-2017,13 - 14,1168.0,1612.0,11379.0,3233.0,17392.0,16416.0
26-04-2017,14 - 15,1128.0,1636.0,11155.0,3132.0,17050.0,16293.0
26-04-2017,15 - 16,1107.0,1729.0,11045.0,3072.0,16953.0,16235.0
26-04-2017,16 - 17,1149.0,1624.0,10833.0,3009.0,16614.0,16422.0
26-04-2017,17 - 18,1120.0,1709.0,10872.0,3003.0,16704.0,16740.0
26-04-2017,18 - 19,1163.0,1726.0,10774.0,2998.0,16660.0,16946.0
26-04-2017,19 - 20,1172.0,1828.0,10886.0,2963.0,16848.0,16977.0
26-04-2017,20 - 21,1219.0,1845.0,10962.0,3053.0,17079.0,17045.0
26-04-2017,21 - 22,1250.0,1759.0,11005.0,3027.0,17041.0,16727.0
26-04-2017,22 - 23,1185.0,1602.0,10453.0,2887.0,16127.0,16217.0
26-04-2017,23 - 00,997.0,1492.0,9914.0,2730.0,15133.0,14926.0
27-04-2017,00 - 01,930.0,1510.0,9488.0,2635.0,14563.0,14299.0
27-04-2017,01 - 02,1000.0,1642.0,9454.0,2586.0,14682.0,13988.0
27-04-2017,02 - 03,992.0,1566.0,9478.0,2563.0,14599.0,13909.0
27-04-2017,03 - 04,980.0,1590.0,9466.0,2591.0,14627.0,14299.0
27-04-2017,04 - 05,983.0,1640.0,9648.0,2616.0,14887.0,15469.0
27-04-2017,05 - 06,1036.0,1577.0,9955.0,2781.0,15348.0,17238.0
27-04-2017,06 - 07,1031.0,1639.0,10837.0,3130.0,16637.0,18203.0
27-04-2017,07 - 08,1142.0,1926.0,11613.0,3387.0,18068.0,18204.0
27-04-2017,08 - 09,1093.0,1902.0,11647.0,3419.0,18061.0,18139.0
27-04-2017,09 - 10,1072.0,1862.0,11220.0,3350.0,17505.0,18010.0
27-04-2017,10 - 11,1209.0,1841.0,11051.0,3267.0,17369.0,17714.0
27-04-2017,11 - 12,1124.0,1817.0,10823.0,3203.0,16966.0,17715.0
27-04-2017,12 - 13,1066.0,1936.0,10785.0,3081.0,16868.0,17557.0
27-04-2017,13 - 14,1198.0,1874.0,10653.0,3006.0,16731.0,17589.0
27-04-2017,14 - 15,1152.0,1782.0,10570.0,2987.0,16491.0,17543.0
27-04-2017,15 - 16,1128.0,1796.0,10536.0,3078.0,16538.0,17360.0
27-04-2017,16 - 17,1118.0,1785.0,10547.0,2972.0,16421.0,17355.0
27-04-2017,17 - 18,1254.0,1935.0,10643.0,2970.0,16801.0,17157.0
27-04-2017,18 - 19,1085.0,1768.0,10550.0,2949.0,16353.0,17371.0
27-04-2017,19 - 20,1206.0,1840.0,10564.0,2960.0,16569.0,17274.0
27-04-2017,20 - 21,1091.0,1802.0,10566.0,2967.0,16426.0,17408.0
27-04-2017,21 - 22,1153.0,1839.0,10619.0,2993.0,16603.0,16980.0
27-04-2017,22 - 23,1003.0,1731.0,10207.0,2794.0,15735.0,15732.0
27-04-2017,23 - 00,1036.0,1634.0,9603.0,2536.0,14810.0,14163.0
28-04-2017,00 - 01,928.0,1668.0,9228.0,2388.0,14211.0,13888.0
28-04-2017,01 - 02,1027.0,1868.0,9084.0,2301.0,14279.0,13803.0
28-04-2017,02 - 03,1038.0,1740.0,9032.0,2285.0,14094.0,13843.0
28-04-2017,03 - 04,1013.0,1752.0,9030.0,2352.0,14147.0,14022.0
28-04-2017,04 - 05,1024.0,1772.0,9160.0,2358.0,14313.0,15259.0
28-04-2017,05 - 06,1074.0,1830.0,9461.0,2512.0,14877.0,17505.0
28-04-2017,06 - 07,1056.0,1900.0,10408.0,2887.0,16251.0,18534.0
28-04-2017,07 - 08,1118.0,2014.0,11151.0,3219.0,17501.0,18345.0
28-04-2017,08 - 09,1125.0,2054.0,11265.0,3326.0,17770.0,18108.0
28-04-2017,09 - 10,1138.0,2119.0,11237.0,3326.0,17819.0,18139.0
28-04-2017,10 - 11,1092.0,2068.0,11208.0,3290.0,17658.0,18013.0
28-04-2017,11 - 12,1114.0,2074.0,11122.0,3257.0,17566.0,17719.0
28-04-2017,12 - 13,1121.0,1941.0,11080.0,3144.0,17285.0,17791.0
28-04-2017,13 - 14,1131.0,1871.0,10855.0,3122.0,16978.0,17535.0
28-04-2017,14 - 15,1069.0,1849.0,10771.0,3039.0,16728.0,17342.0
28-04-2017,15 - 16,1052.0,1885.0,10601.0,2951.0,16489.0,17277.0
28-04-2017,16 - 17,1029.0,1861.0,10548.0,2854.0,16291.0,17204.0
28-04-2017,17 - 18,1078.0,1905.0,10575.0,2847.0,16405.0,16958.0
28-04-2017,18 - 19,1080.0,1771.0,10480.0,2825.0,16156.0,16915.0
28-04-2017,19 - 20,1068.0,1722.0,10352.0,2800.0,15942.0,16754.0
28-04-2017,20 - 21,1066.0,1740.0,10339.0,2879.0,16024.0,16737.0
28-04-2017,21 - 22,1025.0,1809.0,10377.0,2892.0,16103.0,16173.0
28-04-2017,22 - 23,1113.0,1838.0,10060.0,2626.0,15637.0,15123.0
28-04-2017,23 - 00,1118.0,1599.0,9676.0,2421.0,14814.0,14144.0
29-04-2017,00 - 01,1055.0,1621.0,9270.0,2326.0,14272.0,13864.0
29-04-2017,01 - 02,1045.0,1616.0,9256.0,2317.0,14233.0,13847.0
29-04-2017,02 - 03,1034.0,1721.0,9193.0,2338.0,14286.0,13942.0
29-04-2017,03 - 04,1052.0,1830.0,9137.0,2355.0,14374.0,14078.0
29-04-2017,04 - 05,1036.0,1789.0,9140.0,2350.0,14316.0,15157.0
29-04-2017,05 - 06,1029.0,1765.0,9105.0,2345.0,14243.0,16773.0
29-04-2017,06 - 07,1042.0,1797.0,9314.0,2426.0,14578.0,18000.0
29-04-2017,07 - 08,1035.0,1875.0,9613.0,2649.0,15171.0,18328.0
29-04-2017,08 - 09,1093.0,1926.0,9873.0,2855.0,15747.0,18413.0
29-04-2017,09 - 10,1080.0,1951.0,10095.0,2961.0,16086.0,18106.0
29-04-2017,10 - 11,1056.0,1949.0,10120.0,2958.0,16083.0,17819.0
29-04-2017,11 - 12,1072.0,1934.0,10077.0,2880.0,15963.0,17696.0
29-04-2017,12 - 13,1047.0,1826.0,9902.0,2812.0,15587.0,17535.0
29-04-2017,13 - 14,1041.0,1846.0,9815.0,2768.0,15471.0,17740.0
29-04-2017,14 - 15,1005.0,1793.0,9599.0,2692.0,15090.0,17727.0
29-04-2017,15 - 16,987.0,1759.0,9503.0,2590.0,14838.0,17562.0
29-04-2017,16 - 17,1054.0,1820.0,9649.0,2697.0,15220.0,17449.0
29-04-2017,17 - 18,1112.0,1886.0,9739.0,2754.0,15491.0,17430.0
29-04-2017,18 - 19,1067.0,1926.0,9737.0,2819.0,15548.0,17343.0
29-04-2017,19 - 20,946.0,1800.0,9910.0,2805.0,15461.0,17441.0
29-04-2017,20 - 21,1031.0,1853.0,10088.0,2838.0,15809.0,17283.0
29-04-2017,21 - 22,1069.0,1809.0,10091.0,2813.0,15782.0,16650.0
29-04-2017,22 - 23,977.0,1865.0,9768.0,2714.0,15323.0,15674.0
29-04-2017,23 - 00,975.0,1789.0,9438.0,2626.0,14828.0,14761.0
30-04-2017,00 - 01,888.0,1740.0,9039.0,2493.0,14159.0,14599.0
30-04-2017,01 - 02,1029.0,1835.0,9014.0,2395.0,14273.0,14694.0
30-04-2017,02 - 03,1040.0,1826.0,9068.0,2400.0,14335.0,14838.0
30-04-2017,03 - 04,991.0,1925.0,9027.0,2430.0,14373.0,15341.0
30-04-2017,04 - 05,999.0,1888.0,9037.0,2470.0,14393.0,16293.0
30-04-2017,05 - 06,1004.0,1827.0,8982.0,2428.0,14241.0,17763.0
30-04-2017,06 - 07,1017.0,1797.0,9053.0,2446.0,14313.0,18926.0
30-04-2017,07 - 08,1026.0,1913.0,9158.0,2498.0,14594.0,19274.0
30-04-2017,08 - 09,1102.0,1952.0,9317.0,2543.0,14914.0,19214.0
30-04-2017,09 - 10,1167.0,1946.0,9507.0,2622.0,15242.0,19300.0
30-04-2017,10 - 11,1111.0,1960.0,9664.0,2590.0,15325.0,19342.0
30-04-2017,11 - 12,1136.0,2056.0,9624.0,2565.0,15380.0,19231.0
30-04-2017,12 - 13,1138.0,2092.0,9499.0,2516.0,15245.0,18942.0
30-04-2017,13 - 14,1154.0,1988.0,9265.0,2457.0,14864.0,18771.0
30-04-2017,14 - 15,1140.0,1963.0,9124.0,2431.0,14659.0,18055.0
30-04-2017,15 - 16,1150.0,1966.0,8943.0,2386.0,14445.0,17886.0
30-04-2017,16 - 17,1178.0,1843.0,8948.0,2367.0,14335.0,17840.0
30-04-2017,17 - 18,1178.0,1735.0,9029.0,2417.0,14359.0,17539.0
30-04-2017,18 - 19,1124.0,1679.0,8933.0,2357.0,14093.0,17535.0
30-04-2017,19 - 20,1104.0,1723.0,8792.0,2318.0,13937.0,17296.0
30-04-2017,20 - 21,1128.0,1823.0,8794.0,2376.0,14121.0,17308.0
30-04-2017,21 - 22,1152.0,1978.0,9044.0,2443.0,14616.0,16820.0
30-04-2017,22 - 23,1177.0,1939.0,8943.0,2395.0,14453.0,15828.0
30-04-2017,23 - 00,1142.0,1789.0,8827.0,2302.0,14060.0,14644.0
01-05-2017,00 - 01,1072.0,1657.0,8610.0,2216.0,13556.0,14033.0
01-05-2017,01 - 02,1046.0,1524.0,8626.0,2135.0,13330.0,13933.0
01-05-2017,02 - 03,1033.0,1510.0,8604.0,2092.0,13239.0,13845.0
01-05-2017,03 - 04,1024.0,1546.0,8625.0,2155.0,13350.0,13491.0
01-05-2017,04 - 05,1050.0,1532.0,8758.0,2218.0,13557.0,13690.0
01-05-2017,05 - 06,1082.0,1691.0,8639.0,2191.0,13603.0,13984.0
01-05-2017,06 - 07,1092.0,1807.0,8615.0,2218.0,13731.0,14585.0
01-05-2017,07 - 08,1143.0,1842.0,8563.0,2322.0,13870.0,15160.0
01-05-2017,08 - 09,1025.0,1777.0,8647.0,2405.0,13855.0,15473.0
01-05-2017,09 - 10,1071.0,1809.0,8749.0,2334.0,13962.0,15612.0
01-05-2017,10 - 11,1062.0,1895.0,8906.0,2366.0,14230.0,15688.0
01-05-2017,11 - 12,982.0,1866.0,8893.0,2389.0,14129.0,15709.0
01-05-2017,12 - 13,948.0,1644.0,8865.0,2436.0,13892.0,15704.0
01-05-2017,13 - 14,1023.0,1684.0,8897.0,2376.0,13980.0,15721.0
01-05-2017,14 - 15,1003.0,1715.0,8732.0,2292.0,13741.0,15791.0
01-05-2017,15 - 16,1017.0,1753.0,8632.0,2264.0,13666.0,15809.0
01-05-2017,16 - 17,1032.0,1739.0,8601.0,2294.0,13666.0,15834.0
01-05-2017,17 - 18,1029.0,1785.0,8762.0,2367.0,13943.0,16076.0
01-05-2017,18 - 19,994.0,1782.0,8770.0,2441.0,13986.0,16145.0
01-05-2017,19 - 20,972.0,1638.0,8665.0,2485.0,13760.0,16093.0
01-05-2017,20 - 21,970.0,1927.0,8679.0,2574.0,14150.0,16247.0
01-05-2017,21 - 22,999.0,1824.0,8833.0,2630.0,14285.0,16154.0
01-05-2017,22 - 23,1109.0,1727.0,8575.0,2458.0,13868.0,15728.0
01-05-2017,23 - 00,1072.0,1631.0,8316.0,2349.0,13368.0,14768.0
02-05-2017,00 - 01,1007.0,1577.0,7998.0,2275.0,12858.0,14342.0
02-05-2017,01 - 02,992.0,1566.0,7958.0,2248.0,12764.0,14154.0
02-05-2017,02 - 03,959.0,1617.0,8081.0,2236.0,12892.0,14099.0
02-05-2017,03 - 04,982.0,1538.0,8282.0,2259.0,13061.0,14358.0
02-05-2017,04 - 05,993.0,1540.0,8491.0,2318.0,13342.0,14831.0
02-05-2017,05 - 06,983.0,1573.0,8784.0,2396.0,13736.0,15346.0
02-05-2017,06 - 07,1124.0,1785.0,9650.0,2823.0,15382.0,15880.0
02-05-2017,07 - 08,1163.0,1844.0,10482.0,3269.0,16759.0,16046.0
02-05-2017,08 - 09,997.0,1856.0,10586.0,3365.0,16804.0,16498.0
02-05-2017,09 - 10,975.0,1833.0,10408.0,3176.0,16391.0,16579.0
02-05-2017,10 - 11,1067.0,1742.0,10354.0,2918.0,16081.0,16331.0
02-05-2017,11 - 12,1203.0,1634.0,10176.0,2928.0,15942.0,16417.0
02-05-2017,12 - 13,1121.0,1745.0,10029.0,2908.0,15803.0,16181.0
02-05-2017,13 - 14,1060.0,1687.0,9882.0,2900.0,15528.0,16146.0
02-05-2017,14 - 15,1072.0,1718.0,9752.0,2841.0,15384.0,16294.0
02-05-2017,15 - 16,967.0,1641.0,9606.0,2757.0,14971.0,16241.0
02-05-2017,16 - 17,979.0,1802.0,9412.0,2647.0,14839.0,16608.0
02-05-2017,17 - 18,981.0,1775.0,9405.0,2671.0,14831.0,16650.0
02-05-2017,18 - 19,996.0,1620.0,9391.0,2626.0,14634.0,16455.0
02-05-2017,19 - 20,1046.0,1791.0,9398.0,2691.0,14925.0,16418.0
02-05-2017,20 - 21,922.0,1867.0,9387.0,2771.0,14946.0,16423.0
02-05-2017,21 - 22,1023.0,1869.0,9380.0,2751.0,15022.0,16347.0
02-05-2017,22 - 23,940.0,1700.0,9048.0,2514.0,14201.0,15366.0
02-05-2017,23 - 00,943.0,1641.0,8630.0,2338.0,13552.0,13871.0
03-05-2017,00 - 01,942.0,1632.0,8196.0,2245.0,13014.0,13347.0
03-05-2017,01 - 02,988.0,1671.0,8049.0,2246.0,12954.0,13165.0
03-05-2017,02 - 03,894.0,1672.0,8009.0,2241.0,12816.0,13095.0
03-05-2017,03 - 04,860.0,1763.0,8180.0,2268.0,13071.0,12983.0
03-05-2017,04 - 05,821.0,1674.0,8190.0,2269.0,12954.0,12872.0
03-05-2017,05 - 06,974.0,1631.0,8405.0,2325.0,13335.0,12923.0
03-05-2017,06 - 07,1059.0,1772.0,9320.0,2710.0,14861.0,13169.0
03-05-2017,07 - 08,975.0,2079.0,10227.0,3034.0,16316.0,13784.0
03-05-2017,08 - 09,1107.0,2016.0,10485.0,3025.0,16633.0,14080.0
03-05-2017,09 - 10,1018.0,1896.0,10167.0,2919.0,16001.0,14369.0
03-05-2017,10 - 11,1049.0,2214.0,10039.0,2961.0,16262.0,14036.0
03-05-2017,11 - 12,1025.0,2131.0,9876.0,2896.0,15928.0,13739.0
03-05-2017,12 - 13,998.0,2043.0,9889.0,2755.0,15684.0,13695.0
03-05-2017,13 - 14,1071.0,1877.0,9919.0,2680.0,15547.0,13519.0
03-05-2017,14 - 15,1000.0,1830.0,9908.0,2699.0,15437.0,13450.0
03-05-2017,15 - 16,1020.0,1842.0,9745.0,2685.0,15292.0,13580.0
03-05-2017,16 - 17,987.0,1850.0,9522.0,2624.0,14982.0,13972.0
03-05-2017,17 - 18,1058.0,1887.0,9629.0,2673.0,15247.0,14065.0
