,Hours,SE1,SE2,SE3,SE4,SE
21-01-2020,18 - 19,1293,2147,12751,3692,19883
21-01-2020,19 - 20,1365,2139,12277,3526,19307
21-01-2020,20 - 21,1355,1963,11742,3418,18478
21-01-2020,21 - 22,1276,1970,11082,3283,17611
21-01-2020,22 - 23,1266,1818,10593,3047,16724
21-01-2020,23 - 00,1085,1896,9965,2835,15781
22-01-2020,00 - 01,1019,1772,9560,2795,15146
22-01-2020,01 - 02,1111,1894,9426,2718,15149
22-01-2020,02 - 03,1147,1940,9390,2688,15165
22-01-2020,03 - 04,1128,1947,9489,2717,15281
22-01-2020,04 - 05,1091,1899,9817,2783,15590
22-01-2020,05 - 06,1173,1915,10205,2950,16243
22-01-2020,06 - 07,1306,2286,11483,3397,18472
22-01-2020,07 - 08,1324,2308,12671,3740,20043
22-01-2020,08 - 09,1286,2351,12711,3781,20129
22-01-2020,09 - 10,1221,2364,12738,3747,20070
22-01-2020,10 - 11,1425,2351,12694,3660,20130
22-01-2020,11 - 12,1392,2347,12592,3601,19932
22-01-2020,12 - 13,1292,2315,12387,3457,19451
22-01-2020,13 - 14,1421,2304,12329,3389,19443
22-01-2020,14 - 15,1335,2406,12400,3476,19617
22-01-2020,15 - 16,1468,2366,12885,3630,20349
22-01-2020,16 - 17,1531,2507,13465,3780,21283
22-01-2020,17 - 18,1324,2559,13664,3905,21452
22-01-2020,18 - 19,1252,2399,13478,3914,21043
22-01-2020,19 - 20,1294,2299,13143,3774,20510
22-01-2020,20 - 21,1204,2361,12882,3649,20096
22-01-2020,21 - 22,1175,2202,12425,3551,19353
22-01-2020,22 - 23,1131,2272,11784,3381,18568
22-01-2020,23 - 00,1177,2334,11267,3201,17979
23-01-2020,00 - 01,1194,2237,10937,3139,17507
23-01-2020,01 - 02,1111,2027,10680,3153,16971
23-01-2020,02 - 03,1210,1952,10420,3148,16730
23-01-2020,03 - 04,1322,2137,10280,3064,16803
23-01-2020,04 - 05,1581,2173,10359,3008,17121
23-01-2020,05 - 06,1461,2056,10851,3130,17498
23-01-2020,06 - 07,1243,1887,12376,3517,19023
23-01-2020,07 - 08,1261,2046,13454,3823,20584
23-01-2020,08 - 09,1397,2092,13503,3852,20844
23-01-2020,09 - 10,1260,2144,13318,3882,20604
23-01-2020,10 - 11,1245,2119,13220,3932,20516
23-01-2020,11 - 12,1324,2114,13008,3884,20330
23-01-2020,12 - 13,1357,2199,12858,3843,20257
23-01-2020,13 - 14,1403,2104,12773,3774,20054
23-01-2020,14 - 15,1377,2160,12648,3731,19916
23-01-2020,15 - 16,1475,2248,12803,3800,20326
23-01-2020,16 - 17,1448,2236,13054,3833,20571
23-01-2020,17 - 18,1397,2260,13196,3908,20761
23-01-2020,18 - 19,1333,2104,12821,3818,20076
23-01-2020,19 - 20,1351,1986,12417,3652,19406
23-01-2020,20 - 21,1347,2005,11942,3491,18785
23-01-2020,21 - 22,1256,1979,11321,3314,17870
23-01-2020,22 - 23,1184,1972,10615,3114,16885
23-01-2020,23 - 00,1150,2017,10005,2883,16055
24-01-2020,00 - 01,1113,2058,9580,2817,15568
24-01-2020,01 - 02,1103,2126,9330,2750,15309
24-01-2020,02 - 03,1129,2146,9214,2700,15189
24-01-2020,03 - 04,1138,2110,9178,2720,15146
24-01-2020,04 - 05,1188,1994,9257,2800,15239
24-01-2020,05 - 06,1148,2081,9716,2948,15893
24-01-2020,06 - 07,1308,2442,10919,3316,17985
24-01-2020,07 - 08,1353,2545,11978,3696,19572
24-01-2020,08 - 09,1240,2528,12216,3762,19746
24-01-2020,09 - 10,1362,2394,12273,3809,19838
24-01-2020,10 - 11,1419,2246,12366,3850,19881
24-01-2020,11 - 12,1316,2402,12151,3787,19656
24-01-2020,12 - 13,1325,2454,12056,3762,19597
24-01-2020,13 - 14,1384,2223,11837,3710,19154
24-01-2020,14 - 15,1385,2075,11666,3619,18745
24-01-2020,15 - 16,1320,2083,11576,3575,18554
24-01-2020,16 - 17,1298,2128,11974,3675,19075
24-01-2020,17 - 18,1341,2242,12310,3679,19572
24-01-2020,18 - 19,1311,2178,12100,3518,19107
24-01-2020,19 - 20,1341,2180,11645,3317,18483
24-01-2020,20 - 21,1313,2107,11252,3158,17830
24-01-2020,21 - 22,1300,1965,10828,3046,17139
24-01-2020,22 - 23,1274,2115,10475,2935,16799
24-01-2020,23 - 00,1225,1957,9959,2791,15932
25-01-2020,00 - 01,1170,1997,9580,2699,15446
25-01-2020,01 - 02,1126,1838,9390,2626,14980
25-01-2020,02 - 03,1186,1819,9293,2596,14894
25-01-2020,03 - 04,1132,1915,9302,2581,14930
25-01-2020,04 - 05,1049,1908,9471,2625,15053
25-01-2020,05 - 06,1156,1912,9606,2614,15288
25-01-2020,06 - 07,1234,2118,9960,2709,16021
25-01-2020,07 - 08,1288,2097,10492,2910,16787
25-01-2020,08 - 09,1279,2073,10852,3012,17216
25-01-2020,09 - 10,1276,2094,11234,3087,17691
25-01-2020,10 - 11,1330,2184,11325,3163,18002
25-01-2020,11 - 12,1381,2333,11446,3162,18322
25-01-2020,12 - 13,1402,2350,11373,3115,18240
25-01-2020,13 - 14,1368,2352,11191,3077,17988
25-01-2020,14 - 15,1392,2279,11053,2996,17720
25-01-2020,15 - 16,1451,2096,11109,3011,17667
25-01-2020,16 - 17,1364,1987,11522,3169,18042
25-01-2020,17 - 18,1388,2148,11850,3281,18667
25-01-2020,18 - 19,1557,2187,11705,3229,18678
25-01-2020,19 - 20,1538,1898,11336,3119,17891
25-01-2020,20 - 21,1370,1858,10778,2989,16995
25-01-2020,21 - 22,1275,1779,10271,2787,16112
25-01-2020,22 - 23,1247,1482,9895,2666,15290
25-01-2020,23 - 00,1382,1452,9393,2570,14797
26-01-2020,00 - 01,1170,1467,8981,2586,14204
26-01-2020,01 - 02,1132,1550,8834,2455,13971
26-01-2020,02 - 03,1192,1617,8751,2464,14024
26-01-2020,03 - 04,1191,1691,8647,2453,13982
26-01-2020,04 - 05,1088,1717,8620,2453,13878
26-01-2020,05 - 06,1053,1643,8799,2474,13969
26-01-2020,06 - 07,1131,1736,9001,2548,14416
26-01-2020,07 - 08,1193,1813,9294,2680,14980
26-01-2020,08 - 09,1331,1881,9654,2796,15662
26-01-2020,09 - 10,1404,2031,10029,2921,16385
26-01-2020,10 - 11,1407,2069,10394,3038,16908
26-01-2020,11 - 12,1399,2173,10779,3127,17478
26-01-2020,12 - 13,1405,2202,10793,3119,17519
26-01-2020,13 - 14,1496,2140,10759,3103,17498
26-01-2020,14 - 15,1418,2100,10672,3132,17322
26-01-2020,15 - 16,1493,2303,10955,3187,17938
26-01-2020,16 - 17,1457,2454,11431,3287,18629
26-01-2020,17 - 18,1513,2545,11776,3464,19298
26-01-2020,18 - 19,1476,2483,11622,3472,19053
26-01-2020,19 - 20,1448,2456,11323,3327,18554
26-01-2020,20 - 21,1462,2418,10844,3200,17924
26-01-2020,21 - 22,1478,2358,10322,3084,17242
26-01-2020,22 - 23,1445,2295,9815,2954,16509
26-01-2020,23 - 00,1362,2228,9429,2835,15854
27-01-2020,00 - 01,1369,2127,9263,2769,15528
27-01-2020,01 - 02,1318,2135,9171,2712,15336
27-01-2020,02 - 03,1345,2014,9029,2719,15107
27-01-2020,03 - 04,1356,2123,9053,2746,15278
27-01-2020,04 - 05,1291,2055,9169,2818,15333
27-01-2020,05 - 06,1253,2203,9767,3007,16230
27-01-2020,06 - 07,1435,2567,11152,3371,18525
27-01-2020,07 - 08,1453,2743,12329,3778,20303
27-01-2020,08 - 09,1438,2702,12603,3879,20622
27-01-2020,09 - 10,1525,2641,12512,3904,20582
27-01-2020,10 - 11,1454,2641,12693,3959,20747
27-01-2020,11 - 12,1459,2683,12762,3980,20884
27-01-2020,12 - 13,1449,2725,12656,3926,20756
27-01-2020,13 - 14,1491,2651,12633,3891,20666
27-01-2020,14 - 15,1485,2693,12647,3897,20722
27-01-2020,15 - 16,1488,2784,12873,3935,21080
27-01-2020,16 - 17,1613,2787,13063,3911,21374
27-01-2020,17 - 18,1597,2674,13359,3955,21585
27-01-2020,18 - 19,1463,2722,13062,3849,21096
27-01-2020,19 - 20,1425,2666,12681,3691,20463
27-01-2020,20 - 21,1509,2561,12190,3510,19770
27-01-2020,21 - 22,1431,2518,11530,3395,18874
27-01-2020,22 - 23,1415,2427,10819,3232,17893
27-01-2020,23 - 00,1456,2363,10214,3018,17051
28-01-2020,00 - 01,1330,2252,9717,2840,16139
28-01-2020,01 - 02,1280,2040,9498,2775,15593
28-01-2020,02 - 03,1279,2059,9424,2757,15519
28-01-2020,03 - 04,1281,2043,9366,2735,15425
28-01-2020,04 - 05,1414,2048,9534,2750,15746
28-01-2020,05 - 06,1374,2061,10095,2878,16408
28-01-2020,06 - 07,1442,2485,11394,3297,18618
28-01-2020,07 - 08,1555,2613,12498,3686,20352
28-01-2020,08 - 09,1491,2476,12642,3695,20304
28-01-2020,09 - 10,1468,2406,12573,3719,20166
28-01-2020,10 - 11,1509,2456,12473,3754,20192
28-01-2020,11 - 12,1444,2458,12530,3784,20216
28-01-2020,12 - 13,1487,2323,12440,3772,20022
28-01-2020,13 - 14,1458,2272,12421,3763,19914
28-01-2020,14 - 15,1476,2296,12468,3687,19927
28-01-2020,15 - 16,1577,2383,12588,3661,20209
28-01-2020,16 - 17,1534,2431,12924,3691,20580
28-01-2020,17 - 18,1571,2445,13267,3810,21093
28-01-2020,18 - 19,1536,2316,13054,3777,20683
28-01-2020,19 - 20,1400,2345,12809,3672,20226
28-01-2020,20 - 21,1386,2348,12318,3528,19580
28-01-2020,21 - 22,1404,2353,11679,3364,18800
28-01-2020,22 - 23,1314,2346,10964,3162,17786
28-01-2020,23 - 00,1251,2366,10373,2984,16974
29-01-2020,00 - 01,1254,2249,9843,2826,16172
29-01-2020,01 - 02,1233,2233,9725,2747,15938
29-01-2020,02 - 03,1229,2270,9644,2692,15835
29-01-2020,03 - 04,1198,2410,9659,2709,15976
29-01-2020,04 - 05,1280,2303,9776,2709,16068
29-01-2020,05 - 06,1363,2309,10328,2879,16879
29-01-2020,06 - 07,1338,2442,11728,3290,18798
29-01-2020,07 - 08,1423,2589,12809,3725,20546
29-01-2020,08 - 09,1483,2619,12952,3770,20824
29-01-2020,09 - 10,1542,2661,12877,3684,20764
29-01-2020,10 - 11,1489,2681,13024,3714,20908
29-01-2020,11 - 12,1442,2705,12939,3686,20772
29-01-2020,12 - 13,1475,2798,12858,3633,20764
29-01-2020,13 - 14,1440,2759,12798,3661,20658
29-01-2020,14 - 15,1406,2670,12865,3651,20592
29-01-2020,15 - 16,1433,2641,12974,3734,20782
29-01-2020,16 - 17,1472,2735,13089,3756,21052
29-01-2020,17 - 18,1459,2729,13340,3906,21434
29-01-2020,18 - 19,1418,2498,13163,3776,20855
29-01-2020,19 - 20,1381,2395,12832,3619,20227
29-01-2020,20 - 21,1311,2301,12504,3451,19567
29-01-2020,21 - 22,1376,2281,11865,3343,18865
29-01-2020,22 - 23,1382,2254,11222,3117,17975
29-01-2020,23 - 00,1288,2134,10622,2880,16924
30-01-2020,00 - 01,1305,2155,10284,2714,16458
30-01-2020,01 - 02,1261,2104,10019,2768,16152
30-01-2020,02 - 03,1292,2072,9859,2792,16015
30-01-2020,03 - 04,1284,2069,9862,2765,15980
30-01-2020,04 - 05,1335,2122,10071,2826,16354
30-01-2020,05 - 06,1376,2187,10628,2987,17178
30-01-2020,06 - 07,1444,2326,11909,3456,19135
30-01-2020,07 - 08,1529,2445,13086,3822,20882
30-01-2020,08 - 09,1518,2521,13215,3823,21077
30-01-2020,09 - 10,1538,2439,13131,3745,20853
30-01-2020,10 - 11,1533,2428,13190,3784,20935
30-01-2020,11 - 12,1512,2449,13053,3725,20739
30-01-2020,12 - 13,1506,2369,12985,3631,20491
30-01-2020,13 - 14,1515,2351,12887,3629,20382
30-01-2020,14 - 15,1488,2354,12804,3650,20296
30-01-2020,15 - 16,1529,2425,12933,3617,20504
30-01-2020,16 - 17,1531,2534,13228,3661,20954
30-01-2020,17 - 18,1568,2683,13644,3791,21686
30-01-2020,18 - 19,1567,2612,13438,3761,21378
30-01-2020,19 - 20,1462,2481,13053,3601,20597
30-01-2020,20 - 21,1452,2424,12576,3446,19898
30-01-2020,21 - 22,1392,2326,11871,3244,18833
30-01-2020,22 - 23,1375,2310,11248,2942,17875
30-01-2020,23 - 00,1267,2275,10590,2665,16797
31-01-2020,00 - 01,1428,2117,10315,2650,16510
31-01-2020,01 - 02,1320,2188,10201,2663,16372
31-01-2020,02 - 03,1338,2126,10013,2601,16078
31-01-2020,03 - 04,1303,2250,10035,2494,16082
31-01-2020,04 - 05,1323,2293,10242,2555,16413
31-01-2020,05 - 06,1348,2371,10707,2783,17209
31-01-2020,06 - 07,1468,2598,12020,3240,19326
31-01-2020,07 - 08,1471,2705,13066,3623,20865
31-01-2020,08 - 09,1524,2684,13211,3697,21116
31-01-2020,09 - 10,1433,2702,13178,3683,20996
31-01-2020,10 - 11,1443,2686,13161,3751,21041
31-01-2020,11 - 12,1421,2747,13097,3733,20998
31-01-2020,12 - 13,1474,2648,12975,3640,20737
31-01-2020,13 - 14,1505,2547,12927,3593,20572
31-01-2020,14 - 15,1579,2624,12802,3432,20437
31-01-2020,15 - 16,1546,2634,12723,3464,20367
31-01-2020,16 - 17,1669,2650,12877,3634,20830
31-01-2020,17 - 18,1595,2501,13067,3704,20867
31-01-2020,18 - 19,1541,2484,12674,3583,20282
31-01-2020,19 - 20,1502,2413,12142,3428,19485
31-01-2020,20 - 21,1499,2324,11603,3303,18729
31-01-2020,21 - 22,1478,2299,11029,3102,17908
31-01-2020,22 - 23,1445,2227,10469,2942,17083
31-01-2020,23 - 00,1350,2291,10133,2762,16536
01-02-2020,00 - 01,1307,2225,9700,2615,15847
01-02-2020,01 - 02,1315,2088,9435,2531,15369
01-02-2020,02 - 03,1302,2064,9116,2401,14883
01-02-2020,03 - 04,1309,2098,9101,2372,14880
01-02-2020,04 - 05,1279,2126,9015,2350,14770
01-02-2020,05 - 06,1388,2102,9152,2384,15026
01-02-2020,06 - 07,1425,2224,9485,2506,15640
01-02-2020,07 - 08,1404,2220,9853,2695,16172
01-02-2020,08 - 09,1367,2156,10079,2875,16477
01-02-2020,09 - 10,1519,2191,10598,2887,17195
01-02-2020,10 - 11,1433,2339,10917,2954,17643
01-02-2020,11 - 12,1404,2301,10955,3008,17668
01-02-2020,12 - 13,1480,2360,10863,2966,17669
01-02-2020,13 - 14,1546,2178,10669,2903,17296
01-02-2020,14 - 15,1515,2091,10677,2879,17162
01-02-2020,15 - 16,1452,2041,10773,2887,17153
01-02-2020,16 - 17,1471,2339,11193,2971,17974
01-02-2020,17 - 18,1500,2705,11631,3125,18961
01-02-2020,18 - 19,1492,2577,11453,3081,18603
01-02-2020,19 - 20,1513,2352,11045,3001,17911
01-02-2020,20 - 21,1525,2303,10644,2888,17360
01-02-2020,21 - 22,1483,2173,10303,2774,16733
01-02-2020,22 - 23,1387,2023,9833,2660,15903
01-02-2020,23 - 00,1238,1932,9478,2575,15223
02-02-2020,00 - 01,1228,1938,9239,2539,14944
02-02-2020,01 - 02,1265,1992,8986,2473,14716
02-02-2020,02 - 03,1275,1981,8800,2484,14540
02-02-2020,03 - 04,1257,1999,8753,2502,14511
02-02-2020,04 - 05,1232,1909,8799,2520,14460
02-02-2020,05 - 06,1252,1989,8911,2551,14703
02-02-2020,06 - 07,1265,2071,9326,2594,15256
02-02-2020,07 - 08,1285,1918,9774,2703,15680
02-02-2020,08 - 09,1260,2022,10193,2784,16259
02-02-2020,09 - 10,1315,2199,10680,3005,17199
02-02-2020,10 - 11,1364,2153,10890,3092,17499
02-02-2020,11 - 12,1372,2182,10983,3055,17592
02-02-2020,12 - 13,1414,2128,10824,2972,17338
02-02-2020,13 - 14,1397,2131,10770,2945,17243
02-02-2020,14 - 15,1410,2188,10876,2973,17447
02-02-2020,15 - 16,1456,2266,11045,3121,17888
02-02-2020,16 - 17,1502,2305,11598,3285,18690
02-02-2020,17 - 18,1467,2314,12286,3522,19589
02-02-2020,18 - 19,1350,2211,12412,3573,19546
02-02-2020,19 - 20,1177,2166,12308,3478,19129
02-02-2020,20 - 21,1265,2221,12012,3333,18831
02-02-2020,21 - 22,1283,2171,11488,3142,18084
02-02-2020,22 - 23,1303,2060,10931,2990,17284
02-02-2020,23 - 00,1410,1957,10544,2902,16813
03-02-2020,00 - 01,1276,1775,10279,2766,16096
03-02-2020,01 - 02,1256,1990,10226,2686,16158
03-02-2020,02 - 03,1206,2032,10201,2682,16121
03-02-2020,03 - 04,1183,2055,10303,2686,16227
03-02-2020,04 - 05,1214,2083,10464,2756,16517
03-02-2020,05 - 06,1330,1984,11036,3036,17386
03-02-2020,06 - 07,1293,1949,12548,3456,19246
03-02-2020,07 - 08,1360,2356,13692,3835,21243
03-02-2020,08 - 09,1363,2273,13898,3894,21428
03-02-2020,09 - 10,1360,2375,13876,3881,21492
03-02-2020,10 - 11,1292,2316,13727,3865,21200
03-02-2020,11 - 12,1357,2354,13484,3785,20980
03-02-2020,12 - 13,1371,2463,13190,3690,20714
03-02-2020,13 - 14,1363,2571,13037,3635,20606
03-02-2020,14 - 15,1355,2592,12948,3627,20522
03-02-2020,15 - 16,1349,2588,13242,3695,20874
03-02-2020,16 - 17,1394,2685,13678,3703,21460
03-02-2020,17 - 18,1406,2747,14244,3860,22257
03-02-2020,18 - 19,1375,2745,14024,3801,21945
03-02-2020,19 - 20,1463,2659,13815,3677,21614
03-02-2020,20 - 21,1311,2633,13377,3497,20818
03-02-2020,21 - 22,1321,2571,12819,3334,20045
03-02-2020,22 - 23,1360,2436,12028,3130,18954
03-02-2020,23 - 00,1314,2363,11469,2908,18054
04-02-2020,00 - 01,1386,2218,11089,2742,17435
04-02-2020,01 - 02,1369,2210,10950,2728,17257
04-02-2020,02 - 03,1344,2242,10912,2707,17205
04-02-2020,03 - 04,1505,2244,10995,2746,17490
04-02-2020,04 - 05,1445,2401,11179,2863,17888
04-02-2020,05 - 06,1412,2412,11595,3088,18507
04-02-2020,06 - 07,1549,2649,12810,3499,20507
04-02-2020,07 - 08,1669,2931,13904,3871,22375
04-02-2020,08 - 09,1904,2887,13867,3855,22513
04-02-2020,09 - 10,1861,2783,13876,3884,22404
04-02-2020,10 - 11,1799,2754,13899,3859,22311
04-02-2020,11 - 12,1745,2629,13822,3866,22062
04-02-2020,12 - 13,1604,2604,13781,3818,21807
04-02-2020,13 - 14,1573,2660,13693,3886,21812
04-02-2020,14 - 15,1345,2734,13525,3826,21430
04-02-2020,15 - 16,1137,2613,13601,3778,21129
04-02-2020,16 - 17,1183,2540,13790,3774,21287
04-02-2020,17 - 18,1358,2559,14149,3884,21950
04-02-2020,18 - 19,1341,2180,13990,3745,21256
04-02-2020,19 - 20,1349,2251,13660,3680,20940
04-02-2020,20 - 21,1407,2232,13337,3514,20490
04-02-2020,21 - 22,1398,2230,12787,3375,19790
04-02-2020,22 - 23,1361,2139,12043,3216,18759
04-02-2020,23 - 00,1299,2121,11506,3096,18022
05-02-2020,00 - 01,1392,2006,11123,3023,17544
05-02-2020,01 - 02,1403,1865,11094,2977,17339
05-02-2020,02 - 03,1258,1913,11077,2915,17163
05-02-2020,03 - 04,1160,1861,11087,2960,17068
05-02-2020,04 - 05,1297,2235,11259,3001,17792
05-02-2020,05 - 06,1304,2315,11876,3230,18725
05-02-2020,06 - 07,1393,2488,13241,3712,20834
05-02-2020,07 - 08,1384,2539,14193,4120,22236
05-02-2020,08 - 09,1371,2368,14111,4005,21855
05-02-2020,09 - 10,1434,2373,13990,3854,21651
05-02-2020,10 - 11,1442,2493,13982,3825,21742
05-02-2020,11 - 12,1442,2358,13632,3750,21182
05-02-2020,12 - 13,1292,2435,13062,3585,20374
05-02-2020,13 - 14,1432,2354,12745,3548,20079
05-02-2020,14 - 15,1447,2114,12682,3639,19882
05-02-2020,15 - 16,1345,2418,12875,3629,20267
05-02-2020,16 - 17,1332,2441,13195,3586,20554
05-02-2020,17 - 18,1370,2251,13620,3716,20957
05-02-2020,18 - 19,1345,2002,13406,3677,20430
05-02-2020,19 - 20,1379,1979,12979,3577,19914
05-02-2020,20 - 21,1333,2011,12453,3422,19219
05-02-2020,21 - 22,1352,1936,11938,3284,18510
05-02-2020,22 - 23,1311,2050,11370,3094,17825
05-02-2020,23 - 00,1280,2129,10830,2888,17127
06-02-2020,00 - 01,1253,2141,10255,2757,16406
06-02-2020,01 - 02,1275,1937,10078,2684,15974
06-02-2020,02 - 03,1295,1985,9976,2634,15890
06-02-2020,03 - 04,1290,2071,9935,2634,15930
06-02-2020,04 - 05,1332,2035,10228,2654,16249
06-02-2020,05 - 06,1280,2051,10900,2848,17079
06-02-2020,06 - 07,1474,2272,12190,3311,19247
06-02-2020,07 - 08,1515,2466,13303,3692,20976
06-02-2020,08 - 09,1403,2520,13351,3767,21041
06-02-2020,09 - 10,1424,2539,13315,3790,21068
06-02-2020,10 - 11,1497,2485,13142,3766,20890
06-02-2020,11 - 12,1497,2539,12859,3710,20605
06-02-2020,12 - 13,1536,2595,12672,3648,20451
06-02-2020,13 - 14,1502,2548,12601,3680,20331
06-02-2020,14 - 15,1408,2552,12547,3688,20195
06-02-2020,15 - 16,1366,2552,12685,3671,20274
06-02-2020,16 - 17,1377,2578,13015,3639,20609
06-02-2020,17 - 18,1367,2709,13665,3730,21471
06-02-2020,18 - 19,1429,2686,13677,3759,21551
06-02-2020,19 - 20,1494,2627,13345,3693,21159
06-02-2020,20 - 21,1652,2584,13087,3593,20916
06-02-2020,21 - 22,1510,2616,12658,3412,20196
06-02-2020,22 - 23,1415,2557,12127,3216,19315
06-02-2020,23 - 00,1367,2376,11622,3061,18426
07-02-2020,00 - 01,1308,2138,11335,2987,17768
07-02-2020,01 - 02,1184,1807,11105,2943,17039
07-02-2020,02 - 03,1104,1528,11038,2954,16624
07-02-2020,03 - 04,1090,1585,11056,2972,16703
07-02-2020,04 - 05,1167,1842,11089,3001,17099
07-02-2020,05 - 06,1186,2073,11554,3152,17965
07-02-2020,06 - 07,1399,2199,12608,3536,19742
07-02-2020,07 - 08,1351,2247,13501,3810,20909
07-02-2020,08 - 09,1289,2249,13549,3882,20969
07-02-2020,09 - 10,1430,2246,13536,3898,21110
07-02-2020,10 - 11,1440,2073,13472,3888,20873
07-02-2020,11 - 12,1387,2204,13482,3836,20909
07-02-2020,12 - 13,1410,2401,13362,3719,20892
07-02-2020,13 - 14,1369,2445,13050,3643,20507
07-02-2020,14 - 15,1392,2358,12841,3613,20204
07-02-2020,15 - 16,1350,2126,12735,3615,19826
07-02-2020,16 - 17,1439,2412,12931,3626,20408
07-02-2020,17 - 18,1417,2673,13280,3743,21113
07-02-2020,18 - 19,1322,2636,13160,3613,20731
07-02-2020,19 - 20,1310,2604,12634,3454,20002
07-02-2020,20 - 21,1297,2403,12012,3270,18982
07-02-2020,21 - 22,1382,2425,11381,3073,18261
07-02-2020,22 - 23,1475,2357,10815,2916,17563
07-02-2020,23 - 00,1363,2108,10334,2837,16642
08-02-2020,00 - 01,1170,2006,10082,2717,15975
08-02-2020,01 - 02,1194,1751,9874,2627,15446
08-02-2020,02 - 03,1251,1517,9683,2600,15051
08-02-2020,03 - 04,1374,1520,9639,2620,15153
08-02-2020,04 - 05,1213,1317,9689,2638,14857
08-02-2020,05 - 06,1237,1410,9902,2670,15219
08-02-2020,06 - 07,1222,1433,10196,2819,15670
08-02-2020,07 - 08,1170,1598,10744,3026,16538
08-02-2020,08 - 09,1231,1730,11180,3155,17296
08-02-2020,09 - 10,1306,2017,11736,3268,18327
08-02-2020,10 - 11,1224,2138,12010,3287,18659
08-02-2020,11 - 12,1105,2257,12120,3329,18811
08-02-2020,12 - 13,1406,2219,12170,3295,19090
08-02-2020,13 - 14,1578,2183,12072,3252,19085
08-02-2020,14 - 15,1506,2033,11986,3241,18766
08-02-2020,15 - 16,1282,2046,11906,3299,18533
08-02-2020,16 - 17,1451,2131,12222,3359,19163
08-02-2020,17 - 18,1492,2066,12638,3557,19753
08-02-2020,18 - 19,1256,2018,12438,3532,19244
08-02-2020,19 - 20,1267,2063,12048,3386,18764
08-02-2020,20 - 21,1301,1808,11554,3249,17912
08-02-2020,21 - 22,1464,1769,11070,3077,17380
08-02-2020,22 - 23,1235,1735,10703,2944,16617
08-02-2020,23 - 00,1174,1631,10501,2781,16087
09-02-2020,00 - 01,1292,1539,10081,2658,15570
09-02-2020,01 - 02,1327,1671,9736,2632,15366
09-02-2020,02 - 03,1241,1723,9495,2594,15053
09-02-2020,03 - 04,1290,1677,9469,2624,15060
09-02-2020,04 - 05,1239,1798,9393,2581,15011
09-02-2020,05 - 06,1080,1701,9539,2574,14894
09-02-2020,06 - 07,1075,1781,9682,2651,15189
09-02-2020,07 - 08,1238,1888,9954,2760,15840
09-02-2020,08 - 09,1321,1908,10239,2826,16294
09-02-2020,09 - 10,1452,1991,10726,2969,17138
09-02-2020,10 - 11,1504,1916,11104,2963,17487
09-02-2020,11 - 12,1431,2090,11396,3035,17952
09-02-2020,12 - 13,1376,2067,11502,3122,18067
09-02-2020,13 - 14,1385,1922,11508,3163,17978
09-02-2020,14 - 15,1413,1930,11622,3211,18176
09-02-2020,15 - 16,1369,1971,11779,3291,18410
09-02-2020,16 - 17,1410,2049,12105,3403,18967
09-02-2020,17 - 18,1373,2067,12460,3471,19371
09-02-2020,18 - 19,1369,2042,12386,3427,19224
09-02-2020,19 - 20,1406,2048,12073,3341,18868
09-02-2020,20 - 21,1517,2090,11709,3255,18571
09-02-2020,21 - 22,1403,1988,11164,3133,17688
09-02-2020,22 - 23,1356,1906,10614,3024,16900
09-02-2020,23 - 00,1252,1851,10110,2855,16068
10-02-2020,00 - 01,1291,1897,9728,2779,15695
10-02-2020,01 - 02,1350,1873,9545,2731,15499
10-02-2020,02 - 03,1335,1916,9603,2710,15564
10-02-2020,03 - 04,1376,1903,9604,2694,15577
10-02-2020,04 - 05,1294,1811,9763,2677,15545
10-02-2020,05 - 06,1286,1946,10350,2787,16369
10-02-2020,06 - 07,1691,2202,11429,3207,18529
10-02-2020,07 - 08,1517,2377,12441,3576,19911
10-02-2020,08 - 09,1474,2370,12513,3703,20060
10-02-2020,09 - 10,1468,2456,12599,3666,20189
10-02-2020,10 - 11,1538,2422,12658,3665,20283
10-02-2020,11 - 12,1360,2324,12610,3653,19947
10-02-2020,12 - 13,1470,2334,12496,3652,19952
10-02-2020,13 - 14,1594,2181,12371,3655,19801
10-02-2020,14 - 15,1535,2186,12425,3672,19818
10-02-2020,15 - 16,1374,2269,12547,3667,19857
10-02-2020,16 - 17,1436,2248,12809,3703,20196
10-02-2020,17 - 18,1574,2295,13293,3853,21015
10-02-2020,18 - 19,1566,2329,13209,3821,20925
10-02-2020,19 - 20,1355,2213,12880,3703,20151
10-02-2020,20 - 21,1262,2180,12380,3549,19371
10-02-2020,21 - 22,1339,2203,11830,3459,18831
10-02-2020,22 - 23,1187,2158,11301,3372,18018
