,Hours,SE1,SE2,SE3,SE4,SE
07-10-2019,09 - 10,1099,2003,12193,3586,18881
07-10-2019,10 - 11,1117,2065,12023,3464,18669
07-10-2019,11 - 12,1061,2056,11733,3325,18175
07-10-2019,12 - 13,1027,2031,11432,3217,17707
07-10-2019,13 - 14,1038,2051,11166,3149,17404
07-10-2019,14 - 15,1036,1985,10955,3140,17116
07-10-2019,15 - 16,1147,2046,10917,3103,17213
07-10-2019,16 - 17,1175,2021,10967,3018,17181
07-10-2019,17 - 18,1062,2000,11322,3063,17447
07-10-2019,18 - 19,1121,2053,11684,3267,18125
07-10-2019,19 - 20,1079,2125,11782,3349,18335
07-10-2019,20 - 21,1042,2074,11545,3253,17914
07-10-2019,21 - 22,912,2116,11017,3100,17145
07-10-2019,22 - 23,891,2039,10313,2904,16147
07-10-2019,23 - 00,974,1827,9737,2773,15311
08-10-2019,00 - 01,892,1835,9392,2602,14721
08-10-2019,01 - 02,835,1777,9195,2534,14341
08-10-2019,02 - 03,905,1769,9098,2466,14238
08-10-2019,03 - 04,951,1822,9094,2442,14309
08-10-2019,04 - 05,1013,1821,9273,2484,14591
08-10-2019,05 - 06,1160,1845,9787,2662,15454
08-10-2019,06 - 07,1205,2005,11082,3036,17328
08-10-2019,07 - 08,1178,2128,12012,3080,18398
08-10-2019,08 - 09,1135,2254,12223,3377,18989
08-10-2019,09 - 10,1200,2191,12244,3420,19055
08-10-2019,10 - 11,1072,2174,12101,3446,18793
08-10-2019,11 - 12,953,2143,12035,3457,18588
08-10-2019,12 - 13,1033,2173,11835,3416,18457
08-10-2019,13 - 14,1217,2157,11685,3443,18502
08-10-2019,14 - 15,1155,2176,11609,3386,18326
08-10-2019,15 - 16,1130,2170,11592,3262,18154
08-10-2019,16 - 17,1155,2112,11625,3175,18067
08-10-2019,17 - 18,1179,2024,11736,3238,18177
08-10-2019,18 - 19,1115,1911,11922,3249,18197
08-10-2019,19 - 20,1109,2048,11751,3208,18116
08-10-2019,20 - 21,1049,2084,11403,3057,17593
08-10-2019,21 - 22,1054,2009,10862,2819,16744
08-10-2019,22 - 23,1046,1901,10104,2627,15678
08-10-2019,23 - 00,1023,1870,9549,2425,14867
09-10-2019,00 - 01,978,1860,8923,2352,14113
09-10-2019,01 - 02,968,1759,8747,2230,13704
09-10-2019,02 - 03,994,1768,8673,2181,13616
09-10-2019,03 - 04,942,1762,8617,2206,13527
09-10-2019,04 - 05,913,1703,8629,2266,13511
09-10-2019,05 - 06,994,1749,9178,2478,14399
09-10-2019,06 - 07,1065,1966,10444,2898,16373
09-10-2019,07 - 08,1104,2128,11306,3073,17611
09-10-2019,08 - 09,1089,2019,11429,3065,17602
09-10-2019,09 - 10,1109,2127,11429,3095,17760
09-10-2019,10 - 11,1087,2208,11458,3070,17823
09-10-2019,11 - 12,1131,2187,11341,3005,17664
09-10-2019,12 - 13,1126,2120,11171,2993,17410
09-10-2019,13 - 14,1118,2126,10989,2958,17191
09-10-2019,14 - 15,1071,2005,10895,3003,16974
09-10-2019,15 - 16,1230,1988,10891,2966,17075
09-10-2019,16 - 17,1096,2048,10810,2935,16889
09-10-2019,17 - 18,1132,2129,11205,2990,17456
09-10-2019,18 - 19,1196,2094,11373,3106,17769
09-10-2019,19 - 20,1141,1986,11149,3084,17360
09-10-2019,20 - 21,1140,2026,10777,2986,16929
09-10-2019,21 - 22,979,1932,10243,2841,15995
09-10-2019,22 - 23,1047,1861,9447,2667,15022
09-10-2019,23 - 00,1135,1708,8856,2434,14133
10-10-2019,00 - 01,1010,1645,8441,2250,13346
10-10-2019,01 - 02,1002,1657,8216,2207,13082
10-10-2019,02 - 03,1030,1659,8108,2178,12975
10-10-2019,03 - 04,1004,1683,8063,2145,12895
10-10-2019,04 - 05,1018,1663,8214,2177,13072
10-10-2019,05 - 06,1054,1780,8754,2367,13955
10-10-2019,06 - 07,1093,1930,9886,2706,15615
10-10-2019,07 - 08,1082,2105,10796,3019,17002
10-10-2019,08 - 09,1190,2015,10963,3108,17276
10-10-2019,09 - 10,1218,2014,10957,3127,17316
10-10-2019,10 - 11,1098,2024,10910,3133,17165
10-10-2019,11 - 12,1138,2024,10760,3145,17067
10-10-2019,12 - 13,1168,2080,10683,3050,16981
10-10-2019,13 - 14,1130,2008,10495,2952,16585
10-10-2019,14 - 15,1125,2058,10341,2878,16402
10-10-2019,15 - 16,1027,1937,10252,2844,16060
10-10-2019,16 - 17,1054,1904,10342,2818,16118
10-10-2019,17 - 18,1077,1953,10649,2897,16576
10-10-2019,18 - 19,1102,2071,10974,2925,17072
10-10-2019,19 - 20,1048,2138,10753,2943,16882
10-10-2019,20 - 21,1083,1968,10203,2818,16072
10-10-2019,21 - 22,1114,1791,9529,2653,15087
10-10-2019,22 - 23,1060,1602,8868,2450,13980
10-10-2019,23 - 00,922,1574,8301,2243,13040
11-10-2019,00 - 01,881,1607,8142,2175,12805
11-10-2019,01 - 02,982,1638,7983,2128,12731
11-10-2019,02 - 03,1020,1674,7936,2140,12770
11-10-2019,03 - 04,1038,1681,7968,2150,12837
11-10-2019,04 - 05,1040,1720,8045,2134,12939
11-10-2019,05 - 06,993,1766,8407,2258,13424
11-10-2019,06 - 07,1101,1866,9500,2648,15115
11-10-2019,07 - 08,1124,2068,10483,2950,16625
11-10-2019,08 - 09,1140,2100,10666,2998,16904
11-10-2019,09 - 10,1179,2084,10631,3088,16982
11-10-2019,10 - 11,1191,2019,10648,3156,17014
11-10-2019,11 - 12,1144,2069,10532,3186,16931
11-10-2019,12 - 13,1167,1958,10313,3075,16513
11-10-2019,13 - 14,1162,1813,10047,3105,16127
11-10-2019,14 - 15,1084,1884,9982,3039,15989
11-10-2019,15 - 16,1107,1881,9928,3020,15936
11-10-2019,16 - 17,1140,1941,9990,2935,16006
11-10-2019,17 - 18,1205,1956,10145,2822,16128
11-10-2019,18 - 19,1262,1870,10134,2861,16127
11-10-2019,19 - 20,1226,1905,9926,2893,15950
11-10-2019,20 - 21,1160,1807,9460,2785,15212
11-10-2019,21 - 22,1154,1756,8958,2706,14574
11-10-2019,22 - 23,1020,1728,8382,2783,13913
11-10-2019,23 - 00,1061,1756,7939,2552,13308
12-10-2019,00 - 01,983,1792,7843,2286,12904
12-10-2019,01 - 02,1053,1736,7834,2003,12626
12-10-2019,02 - 03,1024,1720,7597,1970,12311
12-10-2019,03 - 04,1024,1735,7367,2004,12130
12-10-2019,04 - 05,1055,1732,7406,2031,12224
12-10-2019,05 - 06,1039,1713,7601,2039,12392
12-10-2019,06 - 07,1107,1799,7881,2093,12880
12-10-2019,07 - 08,1135,1848,8175,2169,13327
12-10-2019,08 - 09,1150,1865,8492,2290,13797
12-10-2019,09 - 10,1130,1893,8951,2425,14399
12-10-2019,10 - 11,1164,1907,9151,2495,14717
12-10-2019,11 - 12,1136,1931,9168,2510,14745
12-10-2019,12 - 13,1126,1879,9068,2427,14500
12-10-2019,13 - 14,1191,1844,9041,2422,14498
12-10-2019,14 - 15,1101,1802,8931,2421,14255
12-10-2019,15 - 16,1158,1860,8936,2412,14366
12-10-2019,16 - 17,1169,1827,9049,2423,14468
12-10-2019,17 - 18,1224,1816,9272,2450,14762
12-10-2019,18 - 19,1180,2012,9593,2529,15314
12-10-2019,19 - 20,1202,1942,9457,2494,15095
12-10-2019,20 - 21,1179,1926,9067,2446,14618
12-10-2019,21 - 22,1125,1869,8687,2327,14008
12-10-2019,22 - 23,1187,1878,8330,2195,13590
12-10-2019,23 - 00,1035,1739,8022,2029,12825
13-10-2019,00 - 01,1053,1714,7807,2060,12634
13-10-2019,01 - 02,1068,1646,7598,1974,12286
13-10-2019,02 - 03,1013,1603,7423,1925,11964
13-10-2019,03 - 04,1017,1558,7339,1944,11858
13-10-2019,04 - 05,1056,1605,7403,1915,11979
13-10-2019,05 - 06,1099,1595,7457,1979,12130
13-10-2019,06 - 07,1114,1795,7655,2055,12619
13-10-2019,07 - 08,1106,1740,7968,2170,12984
13-10-2019,08 - 09,1118,1759,8416,2243,13536
13-10-2019,09 - 10,1203,1766,8741,2400,14110
13-10-2019,10 - 11,1114,1872,9005,2519,14510
13-10-2019,11 - 12,1110,1878,8987,2573,14548
13-10-2019,12 - 13,1133,1873,8858,2555,14419
13-10-2019,13 - 14,1152,1775,8849,2499,14275
13-10-2019,14 - 15,1127,1692,8801,2537,14157
13-10-2019,15 - 16,1108,1805,8805,2552,14270
13-10-2019,16 - 17,1077,1805,9056,2612,14550
13-10-2019,17 - 18,1076,1861,9486,2718,15141
13-10-2019,18 - 19,1215,1963,10052,2748,15978
13-10-2019,19 - 20,1290,2003,9991,2649,15933
13-10-2019,20 - 21,1261,1976,9601,2472,15310
13-10-2019,21 - 22,1226,1914,9153,2373,14666
13-10-2019,22 - 23,1126,1850,8637,2308,13921
13-10-2019,23 - 00,1042,1873,8167,2148,13230
14-10-2019,00 - 01,1137,1740,8035,2168,13080
14-10-2019,01 - 02,1046,1761,7829,2147,12783
14-10-2019,02 - 03,1026,1715,7695,2170,12606
14-10-2019,03 - 04,1076,1737,7723,2021,12557
14-10-2019,04 - 05,1027,1760,7920,2022,12729
14-10-2019,05 - 06,1071,1819,8401,2253,13544
14-10-2019,06 - 07,1255,2084,9489,2684,15512
14-10-2019,07 - 08,1225,2240,10563,3005,17033
14-10-2019,08 - 09,1271,2193,10875,3079,17418
14-10-2019,09 - 10,1258,2210,10993,3037,17498
14-10-2019,10 - 11,1353,2228,11016,3029,17626
14-10-2019,11 - 12,1407,2217,11014,3013,17651
14-10-2019,12 - 13,1505,2186,11011,2940,17642
14-10-2019,13 - 14,1182,2069,10931,2920,17102
14-10-2019,14 - 15,1254,2063,10861,2958,17136
14-10-2019,15 - 16,1336,2054,10764,2943,17097
14-10-2019,16 - 17,1361,2081,10694,2963,17099
14-10-2019,17 - 18,1338,2073,10894,2954,17259
14-10-2019,18 - 19,1346,2079,11189,3051,17665
14-10-2019,19 - 20,1410,2113,10953,3045,17521
14-10-2019,20 - 21,1340,1995,10636,2906,16877
14-10-2019,21 - 22,1393,1985,10045,2740,16163
14-10-2019,22 - 23,1328,1880,9239,2545,14992
14-10-2019,23 - 00,1267,1792,8674,2305,14038
15-10-2019,00 - 01,1196,1664,8252,2194,13306
15-10-2019,01 - 02,1180,1734,8117,2184,13215
15-10-2019,02 - 03,1119,1673,8015,2096,12903
15-10-2019,03 - 04,1109,1765,8131,2071,13076
15-10-2019,04 - 05,1043,1831,8069,2172,13115
15-10-2019,05 - 06,1162,1882,8492,2215,13751
15-10-2019,06 - 07,1327,2189,9722,2664,15902
15-10-2019,07 - 08,1429,2301,10625,3026,17381
15-10-2019,08 - 09,1457,2254,10795,3003,17509
15-10-2019,09 - 10,1421,2200,10872,2951,17444
15-10-2019,10 - 11,1286,2148,10828,3006,17268
15-10-2019,11 - 12,1309,2087,10844,2993,17233
15-10-2019,12 - 13,1257,2058,10802,2907,17024
15-10-2019,13 - 14,1310,2129,10837,3014,17290
15-10-2019,14 - 15,1415,2146,10731,2973,17265
15-10-2019,15 - 16,1432,2246,10630,2960,17268
15-10-2019,16 - 17,1340,2288,10670,2889,17187
15-10-2019,17 - 18,1299,2172,10988,2891,17350
15-10-2019,18 - 19,1261,2248,11023,2991,17523
15-10-2019,19 - 20,1235,2197,10724,2972,17128
15-10-2019,20 - 21,1292,2145,10195,2825,16457
15-10-2019,21 - 22,1308,2066,9594,2721,15689
15-10-2019,22 - 23,1240,1958,8862,2494,14554
15-10-2019,23 - 00,1109,1838,8471,2275,13693
16-10-2019,00 - 01,1164,1790,8087,2178,13219
16-10-2019,01 - 02,1159,1797,7867,2084,12907
16-10-2019,02 - 03,1116,1797,7772,2064,12749
16-10-2019,03 - 04,1087,1809,7760,2075,12731
16-10-2019,04 - 05,1110,1836,7925,2085,12956
16-10-2019,05 - 06,1176,1848,8420,2248,13692
16-10-2019,06 - 07,1246,2002,9695,2629,15572
16-10-2019,07 - 08,1283,2155,10665,2956,17059
16-10-2019,08 - 09,1390,2194,10785,2980,17349
16-10-2019,09 - 10,1362,2275,10729,2991,17357
16-10-2019,10 - 11,1321,2242,10858,3036,17457
16-10-2019,11 - 12,1306,2198,10840,3064,17408
16-10-2019,12 - 13,1331,2232,10834,3131,17528
16-10-2019,13 - 14,1355,2162,10727,3124,17368
16-10-2019,14 - 15,1119,2132,10666,2836,16753
16-10-2019,15 - 16,1236,2049,10836,2762,16883
16-10-2019,16 - 17,1232,2069,10840,3011,17152
16-10-2019,17 - 18,1265,2185,11066,3081,17597
16-10-2019,18 - 19,1322,2158,11198,3113,17791
16-10-2019,19 - 20,1259,2266,10826,3038,17389
16-10-2019,20 - 21,1224,2114,10446,2886,16670
16-10-2019,21 - 22,1194,1995,9930,2697,15816
16-10-2019,22 - 23,1100,1922,9086,2477,14585
16-10-2019,23 - 00,1091,1852,8114,2254,13311
17-10-2019,00 - 01,1168,1796,7792,2091,12847
17-10-2019,01 - 02,1246,1820,7601,2025,12692
17-10-2019,02 - 03,1050,1938,7801,1980,12769
17-10-2019,03 - 04,1168,1841,7917,1980,12906
17-10-2019,04 - 05,1205,1842,7967,2048,13062
17-10-2019,05 - 06,1230,1875,8454,2237,13796
17-10-2019,06 - 07,1435,1897,9716,2669,15717
17-10-2019,07 - 08,1357,2073,10817,2989,17236
17-10-2019,08 - 09,1338,2098,10763,3035,17234
17-10-2019,09 - 10,1224,2173,10900,3012,17309
17-10-2019,10 - 11,1276,2243,11040,3040,17599
17-10-2019,11 - 12,1269,2203,11146,3029,17647
17-10-2019,12 - 13,1235,2139,11145,3001,17520
17-10-2019,13 - 14,1248,2153,10953,3062,17416
17-10-2019,14 - 15,1208,2067,10938,3036,17249
17-10-2019,15 - 16,1224,2092,10908,3129,17353
17-10-2019,16 - 17,1266,2187,10776,2953,17182
17-10-2019,17 - 18,1192,2197,11098,2905,17392
17-10-2019,18 - 19,1241,2264,10973,2954,17432
17-10-2019,19 - 20,1290,2180,10759,2989,17218
17-10-2019,20 - 21,1271,2102,10265,2800,16438
17-10-2019,21 - 22,1229,2060,9704,2622,15615
17-10-2019,22 - 23,1232,1885,8978,2421,14516
17-10-2019,23 - 00,1191,1750,8309,2223,13473
18-10-2019,00 - 01,1205,1808,7686,2153,12852
18-10-2019,01 - 02,1111,1782,7238,2097,12228
18-10-2019,02 - 03,1041,1764,7067,2062,11934
18-10-2019,03 - 04,991,1748,7132,2070,11941
18-10-2019,04 - 05,1162,1768,7497,2123,12550
18-10-2019,05 - 06,1075,1704,8139,2270,13188
18-10-2019,06 - 07,1207,1989,9537,2628,15361
18-10-2019,07 - 08,1289,2023,10396,2895,16603
18-10-2019,08 - 09,1315,2008,10601,2938,16862
18-10-2019,09 - 10,1230,1980,10738,2904,16852
18-10-2019,10 - 11,1301,1888,10798,3003,16990
18-10-2019,11 - 12,1253,1860,10718,2869,16700
18-10-2019,12 - 13,1278,1876,10548,2851,16553
18-10-2019,13 - 14,1295,1939,10230,2865,16329
18-10-2019,14 - 15,1253,1913,10070,2810,16046
18-10-2019,15 - 16,1244,1908,9914,2719,15785
18-10-2019,16 - 17,1299,1882,9874,2648,15703
18-10-2019,17 - 18,1302,2046,10143,2724,16215
18-10-2019,18 - 19,1231,1950,10357,2788,16326
18-10-2019,19 - 20,1171,1954,9990,2672,15787
18-10-2019,20 - 21,1185,1829,9460,2438,14912
18-10-2019,21 - 22,1127,1786,8950,2277,14140
18-10-2019,22 - 23,1054,1582,8435,2244,13315
18-10-2019,23 - 00,1048,1699,7956,2112,12815
19-10-2019,00 - 01,1145,1657,7624,2031,12457
19-10-2019,01 - 02,1154,1642,7425,1931,12152
19-10-2019,02 - 03,1106,1594,7420,1851,11971
19-10-2019,03 - 04,1106,1597,7400,1850,11953
19-10-2019,04 - 05,1062,1587,7266,1899,11814
19-10-2019,05 - 06,1091,1554,7391,1914,11950
19-10-2019,06 - 07,1105,1666,7591,2007,12369
19-10-2019,07 - 08,1121,1725,7906,2176,12928
19-10-2019,08 - 09,1176,1846,8229,2290,13541
19-10-2019,09 - 10,1232,1867,8594,2441,14134
19-10-2019,10 - 11,1237,1816,8893,2538,14484
19-10-2019,11 - 12,1201,1896,8958,2592,14647
19-10-2019,12 - 13,1206,1881,8932,2624,14643
19-10-2019,13 - 14,1059,1905,8955,2423,14342
19-10-2019,14 - 15,965,1962,8865,2261,14053
19-10-2019,15 - 16,894,1834,8850,2261,13839
19-10-2019,16 - 17,1084,1889,9057,2391,14421
19-10-2019,17 - 18,1185,2034,9391,2565,15175
19-10-2019,18 - 19,1151,1767,9448,2687,15053
19-10-2019,19 - 20,1124,1747,9114,2571,14556
19-10-2019,20 - 21,1140,1820,9002,2475,14437
19-10-2019,21 - 22,1158,1667,8380,2379,13584
19-10-2019,22 - 23,1094,1639,7844,2232,12809
19-10-2019,23 - 00,1005,1653,7746,2123,12527
20-10-2019,00 - 01,952,1768,7799,1975,12494
20-10-2019,01 - 02,949,1643,7496,1852,11940
20-10-2019,02 - 03,969,1753,7379,1832,11933
20-10-2019,03 - 04,1013,1766,7398,1861,12038
20-10-2019,04 - 05,1098,1641,7398,1873,12010
20-10-2019,05 - 06,1121,1589,7420,1933,12063
20-10-2019,06 - 07,1136,1745,7701,2025,12607
20-10-2019,07 - 08,1163,1721,8060,2143,13087
20-10-2019,08 - 09,1092,1750,8343,2233,13418
20-10-2019,09 - 10,1154,1820,8883,2368,14225
20-10-2019,10 - 11,1105,1989,9226,2434,14754
20-10-2019,11 - 12,1118,2047,9392,2480,15037
20-10-2019,12 - 13,1184,2026,9511,2497,15218
20-10-2019,13 - 14,1217,1955,9364,2388,14924
20-10-2019,14 - 15,1126,1938,9196,2334,14594
20-10-2019,15 - 16,1154,1969,9226,2344,14693
20-10-2019,16 - 17,1187,2011,9362,2400,14960
20-10-2019,17 - 18,1269,2047,9720,2557,15593
20-10-2019,18 - 19,1315,2141,10023,2684,16163
20-10-2019,19 - 20,1339,2167,9903,2640,16049
20-10-2019,20 - 21,1296,2013,9561,2507,15377
20-10-2019,21 - 22,1263,1956,9125,2380,14724
20-10-2019,22 - 23,1177,1938,8653,2258,14026
20-10-2019,23 - 00,1225,1767,8268,2066,13326
21-10-2019,00 - 01,1095,1746,8083,2006,12930
21-10-2019,01 - 02,1032,1764,7888,1936,12620
21-10-2019,02 - 03,1030,1723,7777,1976,12506
21-10-2019,03 - 04,993,1712,7859,1997,12561
21-10-2019,04 - 05,1045,1728,8058,2032,12863
21-10-2019,05 - 06,1170,1802,8570,2222,13764
21-10-2019,06 - 07,1419,2080,9952,2654,16105
21-10-2019,07 - 08,1519,2327,11053,3005,17904
21-10-2019,08 - 09,1281,2347,11265,3094,17987
21-10-2019,09 - 10,1265,2379,11085,3088,17817
21-10-2019,10 - 11,1202,2234,11297,3102,17835
21-10-2019,11 - 12,1197,2133,11249,3117,17696
21-10-2019,12 - 13,1135,2035,11203,3044,17417
21-10-2019,13 - 14,1180,2164,11141,3078,17563
21-10-2019,14 - 15,1208,2098,11081,3023,17410
21-10-2019,15 - 16,1162,2052,11154,3087,17455
21-10-2019,16 - 17,1157,2105,11060,3016,17338
21-10-2019,17 - 18,1189,2243,11488,3045,17965
21-10-2019,18 - 19,1194,2267,11619,3121,18201
21-10-2019,19 - 20,1115,2200,11389,3013,17717
21-10-2019,20 - 21,1141,2143,10827,2865,16976
21-10-2019,21 - 22,1227,1989,10220,2677,16113
21-10-2019,22 - 23,1177,1795,9518,2526,15016
21-10-2019,23 - 00,1072,1764,8764,2329,13929
22-10-2019,00 - 01,943,1699,8300,2143,13085
22-10-2019,01 - 02,789,1694,8080,2130,12693
22-10-2019,02 - 03,853,1662,7955,2139,12609
22-10-2019,03 - 04,1025,1640,7914,2144,12723
22-10-2019,04 - 05,1148,1608,7979,2185,12920
22-10-2019,05 - 06,1156,1619,8445,2363,13583
22-10-2019,06 - 07,1221,1864,9596,2718,15399
22-10-2019,07 - 08,1249,2151,10604,3018,17022
22-10-2019,08 - 09,1278,2110,10660,3075,17123
22-10-2019,09 - 10,1311,1962,10526,3040,16839
22-10-2019,10 - 11,1094,1954,10572,3030,16650
22-10-2019,11 - 12,1107,1996,10587,2901,16591
22-10-2019,12 - 13,1112,1910,10446,2944,16412
22-10-2019,13 - 14,1153,1871,10327,2958,16309
22-10-2019,14 - 15,1278,1756,10218,2884,16136
22-10-2019,15 - 16,1181,1884,10154,2846,16065
22-10-2019,16 - 17,1186,2034,10225,2864,16309
22-10-2019,17 - 18,1170,2103,10664,2978,16915
22-10-2019,18 - 19,1094,1984,10905,3050,17033
22-10-2019,19 - 20,1099,1995,10641,2953,16688
22-10-2019,20 - 21,1068,1878,10208,2764,15918
22-10-2019,21 - 22,1082,1792,9603,2575,15052
22-10-2019,22 - 23,1081,1788,9021,2407,14297
22-10-2019,23 - 00,994,1719,8476,2167,13356
23-10-2019,00 - 01,966,1718,8195,2139,13018
23-10-2019,01 - 02,1020,1710,8066,2041,12837
23-10-2019,02 - 03,948,1703,7964,2007,12622
23-10-2019,03 - 04,1053,1754,7956,2030,12793
23-10-2019,04 - 05,1011,1729,8140,2058,12938
23-10-2019,05 - 06,1203,1920,8575,2264,13962
23-10-2019,06 - 07,1174,2267,9776,2689,15906
23-10-2019,07 - 08,1102,2416,10792,3112,17422
23-10-2019,08 - 09,1126,2258,10815,3143,17342
23-10-2019,09 - 10,1287,2208,10740,3135,17370
23-10-2019,10 - 11,1334,2097,10780,3193,17404
23-10-2019,11 - 12,1326,1926,10678,3153,17083
23-10-2019,12 - 13,1294,1873,10553,3068,16788
23-10-2019,13 - 14,1063,2011,10549,3032,16655
23-10-2019,14 - 15,1079,2022,10446,3050,16597
23-10-2019,15 - 16,1149,2036,10610,3024,16819
23-10-2019,16 - 17,1180,2054,10714,3004,16952
23-10-2019,17 - 18,1271,2083,11002,3040,17396
23-10-2019,18 - 19,1230,2000,11130,3049,17409
23-10-2019,19 - 20,1241,1938,10664,2944,16787
23-10-2019,20 - 21,1134,1931,10204,2824,16093
23-10-2019,21 - 22,1126,1785,9697,2640,15248
23-10-2019,22 - 23,1179,1854,9043,2485,14561
23-10-2019,23 - 00,1132,1849,8533,2367,13881
24-10-2019,00 - 01,1087,1825,8188,2252,13352
24-10-2019,01 - 02,995,1749,7937,2171,12852
24-10-2019,02 - 03,1036,1666,7784,2131,12617
24-10-2019,03 - 04,1039,1679,7794,2111,12623
24-10-2019,04 - 05,1046,1768,7879,2188,12881
24-10-2019,05 - 06,1095,1881,8454,2427,13857
24-10-2019,06 - 07,1027,2072,9817,2835,15751
24-10-2019,07 - 08,1144,2049,10793,3052,17038
24-10-2019,08 - 09,1187,2026,10910,3097,17220
24-10-2019,09 - 10,1185,1924,10917,3039,17065
24-10-2019,10 - 11,1100,2028,10934,3045,17107
24-10-2019,11 - 12,1158,1927,10840,3086,17011
24-10-2019,12 - 13,1110,1953,10761,3032,16856
24-10-2019,13 - 14,1082,1904,10664,3034,16684
24-10-2019,14 - 15,1137,1845,10547,2937,16466
24-10-2019,15 - 16,1180,2013,10349,3012,16554
24-10-2019,16 - 17,1276,2195,10075,2966,16512
24-10-2019,17 - 18,1310,2298,10307,3031,16946
24-10-2019,18 - 19,1262,2016,10590,3178,17046
24-10-2019,19 - 20,1215,2038,10362,3136,16751
24-10-2019,20 - 21,1241,1896,9972,2941,16050
24-10-2019,21 - 22,1160,1860,9248,2713,14981
24-10-2019,22 - 23,1060,1762,8621,2484,13927
24-10-2019,23 - 00,870,1663,8199,2221,12953
25-10-2019,00 - 01,862,1751,7918,2115,12646
25-10-2019,01 - 02,990,1655,7667,2045,12357
25-10-2019,02 - 03,913,1730,7490,2082,12215
25-10-2019,03 - 04,905,1709,7443,2130,12187
25-10-2019,04 - 05,984,1700,7509,2130,12323
25-10-2019,05 - 06,899,1737,7880,2270,12786
25-10-2019,06 - 07,1127,1975,8930,2625,14657
25-10-2019,07 - 08,1275,2202,10101,3098,16676
25-10-2019,08 - 09,1244,2134,10279,3244,16901
25-10-2019,09 - 10,1107,2168,10325,3047,16647
25-10-2019,10 - 11,1190,1984,10426,3104,16704
25-10-2019,11 - 12,1161,1600,10403,3009,16173
25-10-2019,12 - 13,1213,1780,10244,2901,16138
25-10-2019,13 - 14,1107,1790,10101,2786,15784
25-10-2019,14 - 15,1156,1722,9985,2686,15549
25-10-2019,15 - 16,1237,1719,9883,2692,15531
25-10-2019,16 - 17,1167,1659,9933,2790,15549
25-10-2019,17 - 18,1163,1671,10311,2928,16073
25-10-2019,18 - 19,1094,1807,10412,3012,16325
25-10-2019,19 - 20,1032,1717,10210,2908,15867
25-10-2019,20 - 21,976,1638,9760,2784,15158
25-10-2019,21 - 22,887,1633,9235,2638,14393
25-10-2019,22 - 23,1029,1604,8811,2478,13922
25-10-2019,23 - 00,985,1566,8447,2367,13365
26-10-2019,00 - 01,994,1652,8356,2196,13198
26-10-2019,01 - 02,1041,1584,8140,2089,12854
26-10-2019,02 - 03,1080,1549,8057,1980,12666
26-10-2019,03 - 04,1016,1516,7914,1968,12414
26-10-2019,04 - 05,992,1523,7803,1997,12315
26-10-2019,05 - 06,1033,1664,7778,2045,12520
26-10-2019,06 - 07,1057,1780,8218,2150,13205
26-10-2019,07 - 08,1088,1787,8672,2304,13851
26-10-2019,08 - 09,1022,1815,9110,2411,14358
26-10-2019,09 - 10,1167,1893,9713,2555,15328
26-10-2019,10 - 11,1179,1777,10056,2610,15622
26-10-2019,11 - 12,1200,1891,10268,2633,15992
26-10-2019,12 - 13,1280,1882,10212,2593,15967
26-10-2019,13 - 14,1261,1735,10145,2605,15746
26-10-2019,14 - 15,1208,1646,10032,2636,15522
26-10-2019,15 - 16,1281,1711,10028,2646,15666
26-10-2019,16 - 17,1212,1890,10166,2627,15895
26-10-2019,17 - 18,1143,1882,10554,2701,16280
26-10-2019,18 - 19,1151,1713,10589,2787,16240
26-10-2019,19 - 20,1182,1746,10252,2661,15841
26-10-2019,20 - 21,1193,1715,9929,2469,15306
26-10-2019,21 - 22,1261,1734,9522,2355,14872
26-10-2019,22 - 23,1133,1687,9003,2310,14133
26-10-2019,23 - 00,1157,1564,8674,2125,13520
27-10-2019,00 - 01,1090,1649,8483,1918,13140
27-10-2019,01 - 02,1134,1660,8349,1870,13013
27-10-2019,02 - 03,1043,1648,8301,1887,12879
27-10-2019,02 - 03,1084,1713,8337,1795,12929
27-10-2019,03 - 04,1065,1738,8335,1770,12908
27-10-2019,04 - 05,1146,1829,8390,1775,13140
27-10-2019,05 - 06,1180,1845,8537,1829,13391
27-10-2019,06 - 07,1141,1896,8727,1944,13708
27-10-2019,07 - 08,1176,1978,8949,2022,14125
27-10-2019,08 - 09,1171,1944,9431,2201,14747
27-10-2019,09 - 10,1326,1968,9816,2346,15456
27-10-2019,10 - 11,1172,1919,10065,2411,15567
27-10-2019,11 - 12,1187,1918,10091,2444,15640
27-10-2019,12 - 13,1177,1762,10033,2476,15448
27-10-2019,13 - 14,1227,1778,9970,2516,15491
27-10-2019,14 - 15,1262,1844,9963,2699,15768
27-10-2019,15 - 16,1316,1956,10139,2688,16099
27-10-2019,16 - 17,1330,2001,10683,2784,16798
27-10-2019,17 - 18,1348,1975,11186,2963,17472
27-10-2019,18 - 19,1302,1976,11058,2880,17216
27-10-2019,19 - 20,1282,1966,10789,2777,16814
